id,place_id,name,رستوران,کافی شاپ,قنادی,غیره,latitude,longitude,rating,priceClass,address,city,slug,ایرانی,کافه,شیرینی فروشی,سفره خانه,قهوه‌خانه,کبابی,تهیه غذا و کیترینگ,فست فود,بستنی فروشی,آبمیوه فروشی,پیتزایی,برگر,ترکیه‌ای,ساندویچی,بوتیک کیک,غذای سالم و گیاهی,آش و حلیم,نان و شیرینی,طباخی,ایتالیایی,فرنگی,غذای دریایی,چای خانه,فودکورت,کافی بار,گیلکی,لبنانی,باربیکیو,گیاهی,مکزیکی,هندی,بوفه ,عربی,گریل,اسنک و شیرینی,فینگرفود,مدیترانه ای
163,7b7556d2-692d-4765-b79a-2fe3924ccc40,وانیل,FALSE,TRUE,FALSE,FALSE,34.33803,47.0865135,6.7,1,"22بهمن،بلوار نسترن",کرمانشاه,vanilcafe-kermanshah,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
164,6fa64210-dc0e-4557-ac5e-eae7c554cf40,گلی خانوم,TRUE,FALSE,FALSE,FALSE,34.3440781,47.0873451,6.7,2,چهارراه سی متری بسمت میدان مرکزی نبش کوچه 123,کرمانشاه,golikhanum-kermanshah,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
165,2e5454b4-6c53-42ed-a537-9b154f94bf4f,ته چین,TRUE,FALSE,FALSE,FALSE,34.3400345,47.0859528,2.4,2,"چهارراه نوبهار به سمت میدان 17 شهریور، نرسیده به خیابان کوکب رشیدی، جنب بانک حکمت ایرانیان، ساختمان اورانوس",کرمانشاه,tahchin-kermanshah,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
166,e2ae0f49-db72-4c3a-a2eb-83545ee73ef0,بستنی سهیلی,FALSE,TRUE,FALSE,TRUE,34.3417435,47.0835075,5.2,1," ميدان ١٧ شهريور، به سمت چهار راه چاله چاله، نبش کوی١١٢
",کرمانشاه,bastanisoheili-kermanshah,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
167,f290e955-5417-41de-b4ec-7da5fa0d5b5a,کارین,TRUE,TRUE,FALSE,FALSE,34.335247,47.0815353,6.8,2,"خيابان برق ، نرسيده به ميدان گلايل ، روبروي كوچه دوم برق",کرمانشاه,karin-kermanshah,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
168,adb6e244-3c69-4cc1-aeb5-1a0db9282b34,بامداد,TRUE,FALSE,FALSE,FALSE,34.330864,47.0789375,7.3,3,"خیابان برق، نبش چهار راه آتشنشانی",کرمانشاه,bamdad-kermanshah,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
169,2ccf6c86-6554-4356-abb2-2aa3bc5d059f,هتل کوروش,TRUE,FALSE,FALSE,FALSE,34.3456879,47.0810623,0,2,"بلوار گلريزان ، هتل كورش",کرمانشاه,hotelkourosh-kermanshah,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
170,46a6f4a9-d694-426b-8bf1-ac46dfc7ec26,الیپی,TRUE,FALSE,FALSE,FALSE,34.3402023,47.07352,4.6,3,"گلستان، بلوار اجاقی، پلاک136",کرمانشاه,ellipi-kermanshah,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
171,7f3a996a-f53f-4fc0-ab8f-702177ceed24,لذتلی,TRUE,FALSE,FALSE,FALSE,34.30287,47.056633,6.7,2,"میدان رفعتیه، ابتدای خیابان دکتر فاطمی، رو به روی نمایندگی ایران خودرو، نبش کوی الهیاری",کرمانشاه,lezzetli-kermanshah,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
172,1328fdf8-66d9-4a05-93eb-5b78a3efab5b,سروه,FALSE,TRUE,FALSE,FALSE,34.30082,47.05636,8.4,2,"پل چوبی، خیابان دکتر فاطمی نبش کوچه دوم",کرمانشاه,serveh,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
173,cb670b18-30c6-440b-95e7-797038e9625f,شایلی,TRUE,FALSE,FALSE,FALSE,34.30449,47.05453,2.4,2,"میدان رفعتیه ، انتهای خیابان پزشکان",کرمانشاه,shaily-kermanshah,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
174,554bdd0a-7b88-4333-b665-a7c65b8e7884,جلاتو آدم برفی,FALSE,TRUE,FALSE,FALSE,34.293972,47.0522,6.7,2,"میدان فردوسی ، اول خیابان کسری ",کرمانشاه,adambarfigelato-kermanshah,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
175,1497afb0-4262-4f67-ae02-d74e82a33530,کافه 13 (کرمانشاه),FALSE,TRUE,FALSE,FALSE,34.29412,47.0512047,8.1,2,"خیابان کسری،خیابان دارایی",کرمانشاه,13_kermanshah,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
176,9a4d6273-64de-4781-afe3-aaaf16fffcf0,فانوس,TRUE,FALSE,FALSE,FALSE,34.28164,47.0500526,0,2,خیابان سراب نبش کوی بیستم ,کرمانشاه,fanoos-kermanshah,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
177,af1f1c2b-2451-4a2b-8eba-b5c3a3dec48f,زاگرس,TRUE,FALSE,FALSE,FALSE,34.2924156,47.0500832,8.2,3,"خيابان فردوسي، مقابل خيابان شورا",کرمانشاه,zagros-ferdowsi-kermanshah,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
178,9827032d-46d4-4c17-9066-575f61f878eb,تراس,TRUE,TRUE,FALSE,FALSE,34.29352,47.0484772,7.3,2,"خیابان کسری، بام کسری مال",کرمانشاه,teras-kermanshah,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
179,b56c1ca6-b6ae-496a-b17d-44eeec661889,چلوپلو (کرمانشاه),TRUE,FALSE,FALSE,FALSE,34.2925072,47.0445175,5.2,1,"خیابان کسری، بلوار باغچه بان ",کرمانشاه,chilipolo_kermanshah,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
180,1bf81ed8-1727-47ca-b677-5d4b256b7e04,لاکچری,TRUE,FALSE,FALSE,FALSE,34.29026,47.0365067,0,3,"کسری، ابتدای شهرک ژاندارمری، ابتدای خیابان دانشگاه ازاد",کرمانشاه,luxury-kermanshah,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
181,6a1c0e7e-b25b-4675-9f6d-f9bdead6d132,قوقول,TRUE,FALSE,FALSE,FALSE,34.2902336,47.03617,3.8,1,شهرک ژاندارمری ابتدای بلوار دانشگاه جنب کادویی فروشی سلنا,کرمانشاه,ghoghol-kermanshah,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
182,757a5631-3070-433b-8481-76fa05dfb4cb,سپیدگاه,FALSE,TRUE,FALSE,FALSE,33.144516,47.39664,0,2," شهرستان دره شهر ، خیابان پاسداران",دره شهر,sepidgah-dare,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
183,1c068621-990a-4b6c-9e5f-44f94dd6b58f,رمضانی (سراب),FALSE,TRUE,FALSE,FALSE,37.93931,47.5546646,0,2,"سراب، خیابان امام خمینی",سراب,ramezani_sarab,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
184,1308433a-2fee-4625-be69-e24c4b6a2ef8,سبلان (سراب),TRUE,FALSE,FALSE,FALSE,37.94039,47.5532036,8.1,2,"سراب، خیابان امام خمینی",سراب,sabalan_sarab,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
185,5c68ec9a-f6cf-407d-8206-823fd8eef37a,نگاتیو (سراب),FALSE,TRUE,FALSE,FALSE,37.9356842,47.54752,0,2," سراب،خیابان معلم، روبروى پارك معلم(اداره ارشاد)",سراب,negative_sarab,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
186,9f5c7a2b-4c70-4104-a937-d54308e1be8f,تشریفات (لرستان),TRUE,FALSE,FALSE,FALSE,33.1493,47.7162933,0,2,"خرم‌آباد، پل دختر، روبه رو پارک شهرداری",پلدختر,tashrifat_lorestan,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
187,80f72534-9c9e-4459-bc4a-9be86d506f53,صادقی شاه عباس (اردبیل),TRUE,FALSE,FALSE,FALSE,38.24337,48.3010063,6.7,2,"اردبیل خیابان مطهری (ساحلی)، بعد از پل یاقوت ",اردبیل,sadeghishahabas_ardebil,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
188,7a304f8a-b286-4bf9-8f43-84a8d99b2fed,خانه تاریخی صادقی (اردبیل),TRUE,FALSE,FALSE,FALSE,38.2469368,48.29826,6.7,2," اردبیل، محله اوچه دكان، کوی سرتیپ آباد",اردبیل,sadeghi_ardebil,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
189,a6b6b17b-2863-4abb-bf95-d6babc423e6f,ضیافت (اردبیل),TRUE,FALSE,FALSE,FALSE,38.24428,48.2918358,7.8,2,"خیابان امام-روبروی بانک ملی مرکزی
",اردبیل,ziafat_ardabil,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
190,d2cf9e0a-28be-4822-bdb9-783341503960,حاج قربان (اردبیل),TRUE,FALSE,FALSE,FALSE,38.2460327,48.276844,6.5,2,"چهارراه باغمیشه ، نرسیده به فلکه سعدی",اردبیل,hajghorban_ardebil,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
191,385ac42e-6aea-44cf-a861-744c594f2741,اعیان (اردبیل),TRUE,FALSE,FALSE,FALSE,38.2335434,48.2695923,6.7,2,"خیابان حافظ، اول رضوان",اردبیل,aayan_ardebil,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
192,f105f40b-a464-408b-9272-21ac353399e0,عابدینی,TRUE,FALSE,FALSE,FALSE,36.6673279,48.4733734,8.9,1,"چهارراه امیرکبیر، میدان ورک چی ها",زنجان,abedini-zanjan,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
193,15e977c7-8677-47cf-a885-9df399924e47,میسان (همدان),TRUE,FALSE,FALSE,FALSE,34.7803535,48.47481,0,2,تپه توریستی تفریحی عباس‌آباد,همدان,misan_hamedan,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
194,084a7edf-bfa6-463c-99ea-c7d107be9909,نعل اشکنه,TRUE,FALSE,FALSE,FALSE,34.7859535,48.4749947,6.4,3,بلوار کولاب,همدان,nael-eshkeneh-hamedan,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
195,a6934e63-af30-4245-9fb5-41cb22d50784,ساحل (همدان),TRUE,FALSE,FALSE,FALSE,34.7847672,48.4713135,6.7,2,"بلوار کولاب، دور میدان عباس‌آباد",همدان,sahel_hamedan,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
196,ab6f77af-a30f-4e95-9316-4dfcb9dc25e3,داریوش گنجنامه (همدان),TRUE,FALSE,FALSE,FALSE,34.7640724,48.440052,0,3,"گنجنامه، دهکده گنجنامه، طبقه سوم",همدان,darushganjname_hamedan,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
197,06cc8f89-899c-4f97-8278-e70e3693a91f,یلدا,TRUE,FALSE,FALSE,FALSE,33.468605,48.3576775,5.3,2,"خیابان امام خمینی ، طالقانی شرقی",خرم‌آباد,yalda-khoramabad,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
198,e61979de-42d7-42bf-9aa7-d5fd7ea3929b,نیمکت,FALSE,TRUE,FALSE,FALSE,33.4744148,48.353672,0,1,خرم آباد میدان امام بالاتر از هتل سالیز,خرم‌آباد,nimkat-khoramabad,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
199,9cc50c8e-898a-4cd4-9c6f-11715a4af6d2,کندلوس,TRUE,TRUE,FALSE,FALSE,33.4721832,48.3453865,0,2,میدان امام خیابان ساحلی نرسیده به پل خیر آباد نبش آرش شش,خرم‌آباد,kandelos-khoramabad,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
200,386595a7-c030-4e3f-9658-a21a46b496e7,حمام گپ (خرم آباد),TRUE,FALSE,FALSE,FALSE,33.4848976,48.3501,8.1,2,"خیابان حافظ، نبش میدان گپ، جنب مسجد توتونچی، بازار سنتی",خرم‌آباد,hammamgap_khoramabad,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
201,211fd8e5-8836-409b-91df-e730d9721625,رنگین کمان (لرستان),TRUE,FALSE,FALSE,FALSE,33.4904938,48.3593521,6.7,2,"خرم آباد، خیابان شهدای شرقی، چهار راه رنگین کمان، هتل رنگین کمان",خرم‌آباد,ranginkaman_lorestan,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202,749637dc-bb5d-4261-9fb1-b2f69bc71f69,شمشاد نمونه (لرستان),TRUE,FALSE,FALSE,FALSE,33.4878922,48.3534164,0,2,"خرم آباد، چهار را (میدان) استانداری، رو به روی ساختمان اصلی استانداری",خرم‌آباد,shemshadnemoneh,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
203,6d9de576-8889-4e09-b73f-86f983b2c435,حمید و حامد (خرم آباد),TRUE,FALSE,FALSE,FALSE,33.49152,48.35771,0,2,"خیابان انقلاب، نبش کوچه آراسته ۲",خرم‌آباد,hamid_hamed-khoramabad,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
204,1f612165-8748-4eb5-866e-8ecb483cde21,پدربزرگ,TRUE,FALSE,FALSE,FALSE,33.4915581,48.3570938,8.2,2,"خیابان مطهري ، خيابان دكتر معين ، جنب پاساژ اطلس",خرم‌آباد,pedarbozorg-khoramabad,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
205,ed90e465-7618-4135-8ae6-b9edc9160710,سالیز,TRUE,FALSE,FALSE,FALSE,33.4906731,48.355,0,3,"میدان امام خمینی، خیابان کاکاوندی",خرم‌آباد,saliz-khoramabad,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
206,5f7abfe6-7346-4443-a0b1-04a1fabbd266,ناپولی (خرم آباد),TRUE,FALSE,FALSE,FALSE,33.4984131,48.3574,7.5,2, خیابان ساحلی نرسیده به پل انقلاب,خرم‌آباد,naopli_khorramabad,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
