id,restaurant_id,menu_category_id,title
1,8af70968-0814-4b2c-a20e-8f18ea0d4d55,e8c79b79-bf2e-437c-bc31-03ea9466b65a,دیزی
2,8af70968-0814-4b2c-a20e-8f18ea0d4d55,3cd68ad0-6f9c-4c27-b9e4-127da7dccff7,سالاد و پیش غذا
3,8af70968-0814-4b2c-a20e-8f18ea0d4d55,1824df59-724e-40bf-9d4a-5b664b7e96e7,صبحانه
4,8af70968-0814-4b2c-a20e-8f18ea0d4d55,44f6b6d7-8270-47f3-88f7-61a20094ceca,غذای اصلی
5,8af70968-0814-4b2c-a20e-8f18ea0d4d55,7aca36d1-eade-4663-bf41-b9ed34d6961c,غذای اصلی
6,bb13c4c0-8887-4560-bd2d-2022ddbda1db,3cd68ad0-6f9c-4c27-b9e4-127da7dccff7,سالاد و پیش غذا
7,bb13c4c0-8887-4560-bd2d-2022ddbda1db,03f49e2a-7428-4e2f-9d7b-290473a14d56,غذای روز
8,bb13c4c0-8887-4560-bd2d-2022ddbda1db,2033ceff-ad00-43c3-b7af-5bdba535da15,خوراک
9,bb13c4c0-8887-4560-bd2d-2022ddbda1db,2ab65f86-582d-464a-ae72-757bc62eebe6,ترشیجات مخصوص
10,bb13c4c0-8887-4560-bd2d-2022ddbda1db,49d7679a-af4d-40e8-884e-e64493983345,ته چین ها
11,bb13c4c0-8887-4560-bd2d-2022ddbda1db,e62e30fa-be15-4f92-958c-ff0a1737fa1d,غذای ایرانی
12,bb13c4c0-8887-4560-bd2d-2022ddbda1db,e6ea5afe-fec2-4bd2-b2d1-6de79a456cc5,اضافات
13,bb13c4c0-8887-4560-bd2d-2022ddbda1db,da5bf5d0-207c-426a-97db-d39979a29aff,چلوکباب
14,bb13c4c0-8887-4560-bd2d-2022ddbda1db,0a55fa45-810e-462f-907b-156db53f7cb9,نوشیدنی
15,fff5d12c-e6a0-499f-90ed-5903f773aa71,0893d897-ece8-4b72-bfb6-00ea61363125,برگر
16,fff5d12c-e6a0-499f-90ed-5903f773aa71,aef46bb7-b6da-43e7-aa2f-081a67f30668,پیش غذا
17,fff5d12c-e6a0-499f-90ed-5903f773aa71,9c2373c7-442c-4407-b77c-8f65ef23dbe8,سالاد
18,fff5d12c-e6a0-499f-90ed-5903f773aa71,f35f89e1-a280-475e-85d1-18911a57fbb5,نوشیدنی
19,fff5d12c-e6a0-499f-90ed-5903f773aa71,0cd824a1-736c-4cb5-b63b-366f1c43c7e1,کباب ترکی
20,fff5d12c-e6a0-499f-90ed-5903f773aa71,70399ef7-9b58-459e-8cc0-471c073dae0b,پیتزا
21,fff5d12c-e6a0-499f-90ed-5903f773aa71,d5b55f4d-9d47-449d-8551-aba2313e6c14,غذای پرسی
22,fff5d12c-e6a0-499f-90ed-5903f773aa71,0a55fa45-810e-462f-907b-156db53f7cb9,نوشیدنی
23,31a5e115-b6eb-4a42-9517-f69f5c6ef386,880e78be-0c3a-49d8-a42f-2f2197be15e7,پیش غذا
24,31a5e115-b6eb-4a42-9517-f69f5c6ef386,26993890-97be-4823-b9ae-a0a93c4627b5,انواع پیتزا 
25,31a5e115-b6eb-4a42-9517-f69f5c6ef386,eb27924d-cd9e-4fb1-ad97-a1bc453f16bd,برگر 
26,31a5e115-b6eb-4a42-9517-f69f5c6ef386,8f5dd473-6d89-4b61-826b-12d858c52e43, سوخاری
27,31a5e115-b6eb-4a42-9517-f69f5c6ef386,d1e12676-f0dd-4806-8a68-c962cfe98e50,انواع ساندویچ ها
28,31a5e115-b6eb-4a42-9517-f69f5c6ef386,03ca9784-d8ba-46e8-add6-d91fdd5ab72a,انواع نوشیدنی
29,717e212c-2993-4cb2-a5ca-e216a597b4fc,1c847f19-432f-43a1-a86d-3617bb451cdb,انواع پلو
30,717e212c-2993-4cb2-a5ca-e216a597b4fc,529ea1d0-c6d1-41d2-b2b5-455105300b5e,
31,2f8492fd-6d3b-4bf2-9a60-c24c122094de,133a49e1-b7e9-4ab5-b4e2-03dff8301116,کباب ها
32,715ba562-741c-4a46-8a7b-b0993ef47600,aef46bb7-b6da-43e7-aa2f-081a67f30668,پیش غذا
33,715ba562-741c-4a46-8a7b-b0993ef47600,70399ef7-9b58-459e-8cc0-471c073dae0b,پیتزا
34,715ba562-741c-4a46-8a7b-b0993ef47600,43d4b6ed-e762-4038-8bd3-53cb9af0ec7a,قهوه
35,09a710a9-bc8a-4a57-9bd9-0a28d63e6145,c5cea8bf-a106-472f-8b53-078507cfc762,دمنوش ها
36,09a710a9-bc8a-4a57-9bd9-0a28d63e6145,17186222-d08d-4d04-9878-0fac52d2e4e0,نوشیدنی سرد
37,09a710a9-bc8a-4a57-9bd9-0a28d63e6145,7d8b7e8c-3887-4d7c-857d-1cdfa9dd5af9,شربت های سنتی
38,09a710a9-bc8a-4a57-9bd9-0a28d63e6145,f547d3b5-4447-48a8-bc97-af1a6fb6ebc9,بار سرد
39,09a710a9-bc8a-4a57-9bd9-0a28d63e6145,a1d75177-6a77-4e67-871e-fcb99084b6ee,بار گرم 
40,4eb435cc-0fa6-4523-89f6-48c2bc33e373,3cd68ad0-6f9c-4c27-b9e4-127da7dccff7,سالاد و پیش غذا
41,4eb435cc-0fa6-4523-89f6-48c2bc33e373,2033ceff-ad00-43c3-b7af-5bdba535da15,خوراک
42,4eb435cc-0fa6-4523-89f6-48c2bc33e373,7ea90a61-5ac8-461b-820b-d11fa7aa1ae1,غذای گیلکی
43,4eb435cc-0fa6-4523-89f6-48c2bc33e373,e62e30fa-be15-4f92-958c-ff0a1737fa1d,غذای ایرانی
44,4eb435cc-0fa6-4523-89f6-48c2bc33e373,e6ea5afe-fec2-4bd2-b2d1-6de79a456cc5,اضافات
45,4eb435cc-0fa6-4523-89f6-48c2bc33e373,304c4a5b-5a30-447c-ba71-e6a104e4bc46,چلو کباب 
46,4eb435cc-0fa6-4523-89f6-48c2bc33e373,0a55fa45-810e-462f-907b-156db53f7cb9,نوشیدنی
47,1c3df79f-c74e-459d-89ed-bb8090153561,23799e4b-89da-412d-88e8-38140daff148,پیش غذا
48,1c3df79f-c74e-459d-89ed-bb8090153561,a63fb4f1-e449-4d6b-8331-1dc75a9a7382,منوی اصلی
49,140e775f-7385-4aac-9551-596a6b1a16f4,aef46bb7-b6da-43e7-aa2f-081a67f30668,پیش غذا
50,140e775f-7385-4aac-9551-596a6b1a16f4,304c4a5b-5a30-447c-ba71-e6a104e4bc46,چلو کباب 
51,1ca2a9c5-4680-4d6e-8303-a1ac56c25c5e,1824df59-724e-40bf-9d4a-5b664b7e96e7,صبحانه
52,1ca2a9c5-4680-4d6e-8303-a1ac56c25c5e,97b1aee0-f5e6-498b-8116-69809d339207,منوی ناهار
53,518d2c5c-904b-436e-9052-f524b2845b4f,b236bb41-67f9-45a9-bb7b-6fda3bbf4df6,غذای اصلی
54,e76582a3-2f29-44b2-9b23-ce0e005f4f8b,2033ceff-ad00-43c3-b7af-5bdba535da15,خوراک
55,e76582a3-2f29-44b2-9b23-ce0e005f4f8b,b71f8911-6e43-439a-8457-d459e79fe881,سوپ و دسر
56,e76582a3-2f29-44b2-9b23-ce0e005f4f8b,0f8d7081-1e1f-4b5f-ae40-b460f189eccb,منوی غذایی
57,b1e0d2b0-b86c-4c02-838e-22c1b4e14308,2033ceff-ad00-43c3-b7af-5bdba535da15,خوراک
58,b1e0d2b0-b86c-4c02-838e-22c1b4e14308,b71f8911-6e43-439a-8457-d459e79fe881,سوپ و دسر
59,b1e0d2b0-b86c-4c02-838e-22c1b4e14308,0f8d7081-1e1f-4b5f-ae40-b460f189eccb,منوی غذایی
60,38a92d34-8301-4699-b0b3-df6f7fc60a53,2033ceff-ad00-43c3-b7af-5bdba535da15,خوراک
61,38a92d34-8301-4699-b0b3-df6f7fc60a53,b71f8911-6e43-439a-8457-d459e79fe881,سوپ و دسر
62,38a92d34-8301-4699-b0b3-df6f7fc60a53,0f8d7081-1e1f-4b5f-ae40-b460f189eccb,منوی غذایی
63,2d150da4-e80d-43af-9c7d-cd42f8ea5786,e6a220e2-8667-4424-bce8-3f72966db84d,انواع غذاها
64,8b04011c-edae-43ad-ac0e-fc83ce7071f8,aef46bb7-b6da-43e7-aa2f-081a67f30668,پیش غذا
65,8b04011c-edae-43ad-ac0e-fc83ce7071f8,240b9446-9731-4c53-9c6a-5c1dc6137864,پیتزا آمریکایی(متوسط)
66,8b04011c-edae-43ad-ac0e-fc83ce7071f8,91835d28-b1af-41c1-b529-726aef89777c,ساندویچ 
67,8b04011c-edae-43ad-ac0e-fc83ce7071f8,6b87a370-0d95-415a-b19e-dd50b5ca23b0,برگر
68,8b04011c-edae-43ad-ac0e-fc83ce7071f8,d1b005b8-d1da-4cf3-987a-2406906b1285,بستنی ها
69,8b04011c-edae-43ad-ac0e-fc83ce7071f8,524458b7-4d71-46a9-ad43-240f1c6fa0e1,شکلات بار
70,8b04011c-edae-43ad-ac0e-fc83ce7071f8,c8997f37-ac2d-4734-af85-2c76627fd2d1,میلک شیک
71,8b04011c-edae-43ad-ac0e-fc83ce7071f8,698558aa-c5ec-43a3-9dc7-bea9f778cf6e,لاته پلاس
72,8b04011c-edae-43ad-ac0e-fc83ce7071f8,04efb3f7-8723-472b-8ba6-4d3386da4ea9,اسموتی
73,8b04011c-edae-43ad-ac0e-fc83ce7071f8,f3061bf3-9390-4b5e-82f9-56590b1fae95,قهوه سرد
74,8b04011c-edae-43ad-ac0e-fc83ce7071f8,cd643cef-1e96-4e06-97cd-9af50f37f4b6,ماکتل ها
75,8b04011c-edae-43ad-ac0e-fc83ce7071f8,46785a56-155d-44d2-9428-d020454174ae,دمنوش
76,8b04011c-edae-43ad-ac0e-fc83ce7071f8,44524454-6975-40a9-890c-d170e861acb0,قهوه گرم
77,05f33a25-580a-49e4-af62-43874de5bfe4,aef46bb7-b6da-43e7-aa2f-081a67f30668,پیش غذا
78,05f33a25-580a-49e4-af62-43874de5bfe4,240b9446-9731-4c53-9c6a-5c1dc6137864,پیتزا آمریکایی(متوسط)
79,05f33a25-580a-49e4-af62-43874de5bfe4,91835d28-b1af-41c1-b529-726aef89777c,ساندویچ 
80,05f33a25-580a-49e4-af62-43874de5bfe4,6b87a370-0d95-415a-b19e-dd50b5ca23b0,برگر
81,05f33a25-580a-49e4-af62-43874de5bfe4,d1b005b8-d1da-4cf3-987a-2406906b1285,بستنی ها
82,05f33a25-580a-49e4-af62-43874de5bfe4,524458b7-4d71-46a9-ad43-240f1c6fa0e1,شکلات بار
83,05f33a25-580a-49e4-af62-43874de5bfe4,c8997f37-ac2d-4734-af85-2c76627fd2d1,میلک شیک
84,05f33a25-580a-49e4-af62-43874de5bfe4,698558aa-c5ec-43a3-9dc7-bea9f778cf6e,لاته پلاس
85,05f33a25-580a-49e4-af62-43874de5bfe4,04efb3f7-8723-472b-8ba6-4d3386da4ea9,اسموتی
86,05f33a25-580a-49e4-af62-43874de5bfe4,f3061bf3-9390-4b5e-82f9-56590b1fae95,قهوه سرد
87,05f33a25-580a-49e4-af62-43874de5bfe4,cd643cef-1e96-4e06-97cd-9af50f37f4b6,ماکتل ها
88,05f33a25-580a-49e4-af62-43874de5bfe4,46785a56-155d-44d2-9428-d020454174ae,دمنوش
89,05f33a25-580a-49e4-af62-43874de5bfe4,44524454-6975-40a9-890c-d170e861acb0,قهوه گرم
90,034894cb-00bb-4f9b-a218-9dd998280fda,ab132a56-d857-4f65-ae8b-70fd44277382,غذای اصلی
91,8ebcb6da-9d6c-4a69-9dc8-fcbc689d1a83,b236bb41-67f9-45a9-bb7b-6fda3bbf4df6,غذای اصلی
92,cc4c9ff5-2791-4e18-942a-db0e683b3443,aef46bb7-b6da-43e7-aa2f-081a67f30668,پیش غذا
93,cc4c9ff5-2791-4e18-942a-db0e683b3443,ed292662-a987-44de-83ab-667e7eb037c9,
94,cc4c9ff5-2791-4e18-942a-db0e683b3443,ef7050b5-a9bb-4508-af35-ec6ee46e6d2a,پیش غذا
95,cc4c9ff5-2791-4e18-942a-db0e683b3443,bd4c910f-649f-4ef9-a963-26d3eadf3e65,غذاها
96,cc4c9ff5-2791-4e18-942a-db0e683b3443,18dd3d6a-c0f8-435c-93d0-0856f4d92aa0,آیس ها
97,cc4c9ff5-2791-4e18-942a-db0e683b3443,fc80a4b8-08d3-4590-ae61-0d08d1907d70,نوکتل ها
98,cc4c9ff5-2791-4e18-942a-db0e683b3443,d1b005b8-d1da-4cf3-987a-2406906b1285,بستنی ها
99,cc4c9ff5-2791-4e18-942a-db0e683b3443,c8997f37-ac2d-4734-af85-2c76627fd2d1,میلک شیک
100,cc4c9ff5-2791-4e18-942a-db0e683b3443,84f1f8b7-cf68-4e7b-bd63-9f20385b2168,اسموتی
101,cc4c9ff5-2791-4e18-942a-db0e683b3443,bc593131-074f-4842-94d8-0870228a7444,موکتل ها
102,cc4c9ff5-2791-4e18-942a-db0e683b3443,395ea1aa-cdfa-4068-ae35-27afaf2fb2ab,نوشیدنی ها
103,cc4c9ff5-2791-4e18-942a-db0e683b3443,43d4b6ed-e762-4038-8bd3-53cb9af0ec7a,قهوه
104,cc4c9ff5-2791-4e18-942a-db0e683b3443,2fd4c05a-3142-4fae-a7b3-a575755889ce,قهوه با شیر
105,cc4c9ff5-2791-4e18-942a-db0e683b3443,d319a0f0-50bf-4f32-8911-b02e7f5b0136,گلاسه ها
106,cc4c9ff5-2791-4e18-942a-db0e683b3443,9bb300b0-6a77-4eba-8ec0-e9b47d165763,چای
107,a6224241-e669-4ec0-99d3-d9435defaa42,ab132a56-d857-4f65-ae8b-70fd44277382,غذای اصلی
108,a6224241-e669-4ec0-99d3-d9435defaa42,51c27e0f-4f98-4667-898d-d0d2836392b3,نوشیدنی
109,2669abad-9e48-49a6-b11d-7a0035b064e1,ab132a56-d857-4f65-ae8b-70fd44277382,غذای اصلی
110,2669abad-9e48-49a6-b11d-7a0035b064e1,51c27e0f-4f98-4667-898d-d0d2836392b3,نوشیدنی
111,221b4c9c-258d-4f95-9d32-df26b4244107,efc33830-fd06-4fee-ba36-b94ffa70e6a9,پیش غذا
112,221b4c9c-258d-4f95-9d32-df26b4244107,792dfc5a-3605-4178-8d91-c635b06cc665,انواع غذا
113,f877f1b2-8cae-4711-84a6-65b34c329bb1,0893d897-ece8-4b72-bfb6-00ea61363125,برگر
114,f877f1b2-8cae-4711-84a6-65b34c329bb1,3cd68ad0-6f9c-4c27-b9e4-127da7dccff7,سالاد و پیش غذا
115,f877f1b2-8cae-4711-84a6-65b34c329bb1,bb272b86-2ea5-432d-bc84-adb6cf5cb063,پک 5 نفره
116,f877f1b2-8cae-4711-84a6-65b34c329bb1,f35f89e1-a280-475e-85d1-18911a57fbb5,نوشیدنی
117,f877f1b2-8cae-4711-84a6-65b34c329bb1,3abc3a74-5d5c-4019-b05d-254a04d50b64,سوخاری
118,f877f1b2-8cae-4711-84a6-65b34c329bb1,4fe79a89-ce06-4d19-b63a-3e8747be3bf0,غذای اصلی
119,f877f1b2-8cae-4711-84a6-65b34c329bb1,70399ef7-9b58-459e-8cc0-471c073dae0b,پیتزا
120,f877f1b2-8cae-4711-84a6-65b34c329bb1,0a55fa45-810e-462f-907b-156db53f7cb9,نوشیدنی
121,c79f0623-bd61-4182-8481-3f01795ec5c7,aef46bb7-b6da-43e7-aa2f-081a67f30668,پیش غذا
122,c79f0623-bd61-4182-8481-3f01795ec5c7,44f6b6d7-8270-47f3-88f7-61a20094ceca,غذای اصلی
123,c79f0623-bd61-4182-8481-3f01795ec5c7,1e4dc79a-3cbd-4d61-bbbe-70ec7aa52771,غذای دریایی
124,e49e1035-e47a-4a86-aff1-f9a7941a4c8b,0893d897-ece8-4b72-bfb6-00ea61363125,برگر
125,e49e1035-e47a-4a86-aff1-f9a7941a4c8b,aef46bb7-b6da-43e7-aa2f-081a67f30668,پیش غذا
126,e49e1035-e47a-4a86-aff1-f9a7941a4c8b,9c2373c7-442c-4407-b77c-8f65ef23dbe8,سالاد
127,e49e1035-e47a-4a86-aff1-f9a7941a4c8b,ffd8f00c-dc74-4d67-9426-bd579c70dc14,مینی برگر
128,e49e1035-e47a-4a86-aff1-f9a7941a4c8b,d833c4b8-9f33-4b27-83a1-d2470aaecd99,مخلفات اضافی
129,e49e1035-e47a-4a86-aff1-f9a7941a4c8b,f35f89e1-a280-475e-85d1-18911a57fbb5,نوشیدنی
130,e49e1035-e47a-4a86-aff1-f9a7941a4c8b,3abc3a74-5d5c-4019-b05d-254a04d50b64,سوخاری
131,e49e1035-e47a-4a86-aff1-f9a7941a4c8b,4efe9d81-54ac-4de9-8ebc-dea9948138f8,پیتزا آمریکایی
132,e49e1035-e47a-4a86-aff1-f9a7941a4c8b,0a55fa45-810e-462f-907b-156db53f7cb9,نوشیدنی
133,12498551-99c3-494a-baa9-8860f63a3b02,aef46bb7-b6da-43e7-aa2f-081a67f30668,پیش غذا
134,12498551-99c3-494a-baa9-8860f63a3b02,240b9446-9731-4c53-9c6a-5c1dc6137864,پیتزا آمریکایی(متوسط)
135,12498551-99c3-494a-baa9-8860f63a3b02,46e44c93-d1eb-4b83-8147-6e92a56e2f42,غذای فرنگی
136,12498551-99c3-494a-baa9-8860f63a3b02,b236bb41-67f9-45a9-bb7b-6fda3bbf4df6,غذای اصلی
137,12498551-99c3-494a-baa9-8860f63a3b02,0a55fa45-810e-462f-907b-156db53f7cb9,نوشیدنی
138,da86a26e-8e02-4023-83ec-651b0312d071,aef46bb7-b6da-43e7-aa2f-081a67f30668,پیش غذا
139,da86a26e-8e02-4023-83ec-651b0312d071,8959bf78-9021-47a7-9926-30c04851b839,سوپ
140,da86a26e-8e02-4023-83ec-651b0312d071,9c2373c7-442c-4407-b77c-8f65ef23dbe8,سالاد
141,da86a26e-8e02-4023-83ec-651b0312d071,1c5d0ef9-2b47-400c-9502-0e5a161713f1,پیتزا 24 سانتی
142,da86a26e-8e02-4023-83ec-651b0312d071,f35f89e1-a280-475e-85d1-18911a57fbb5,نوشیدنی
143,da86a26e-8e02-4023-83ec-651b0312d071,4342acd9-b93b-44d1-89a2-4106282f91f4,ماکیان و دریایی
144,da86a26e-8e02-4023-83ec-651b0312d071,6015054f-7efb-4041-aa39-5f991802b9f6,پیده ها
145,da86a26e-8e02-4023-83ec-651b0312d071,000de9c1-4fed-4beb-bd2d-6d87699d63c9,کالزونه
146,da86a26e-8e02-4023-83ec-651b0312d071,46e44c93-d1eb-4b83-8147-6e92a56e2f42,غذای فرنگی
147,da86a26e-8e02-4023-83ec-651b0312d071,91835d28-b1af-41c1-b529-726aef89777c,ساندویچ 
148,da86a26e-8e02-4023-83ec-651b0312d071,cbf22949-f33d-46d8-8b18-d50050feb0a6,کلاسیک برگر
149,da86a26e-8e02-4023-83ec-651b0312d071,0a55fa45-810e-462f-907b-156db53f7cb9,نوشیدنی
150,e14a62c9-638c-43d4-8c00-bddf4ea4ddee,742ee98a-0582-4171-8f0b-1ed4b2fea61d,سالاد و بشقاب
151,e14a62c9-638c-43d4-8c00-bddf4ea4ddee,572d09bb-a3fc-4209-a6c0-376859dfc480,پیتزا ایتالیایی
152,e14a62c9-638c-43d4-8c00-bddf4ea4ddee,23799e4b-89da-412d-88e8-38140daff148,پیش غذا
153,e14a62c9-638c-43d4-8c00-bddf4ea4ddee,eb27924d-cd9e-4fb1-ad97-a1bc453f16bd,برگر 
154,e14a62c9-638c-43d4-8c00-bddf4ea4ddee,3f35015d-be79-4fae-adb8-bc7fff65b254,غذای کودک
155,e14a62c9-638c-43d4-8c00-bddf4ea4ddee,df4ff247-ccc4-4362-93ce-c832245b6b17,انواع سوخاری
156,e14a62c9-638c-43d4-8c00-bddf4ea4ddee,d1e12676-f0dd-4806-8a68-c962cfe98e50,انواع ساندویچ ها
157,e14a62c9-638c-43d4-8c00-bddf4ea4ddee,4efe9d81-54ac-4de9-8ebc-dea9948138f8,پیتزا آمریکایی
158,e14a62c9-638c-43d4-8c00-bddf4ea4ddee,6cd8be4e-693d-48d8-a017-e19c0131a6c5,غذای فرنگی
159,e14a62c9-638c-43d4-8c00-bddf4ea4ddee,03bbc51b-b408-4e80-9704-f69df76fe334,پاستا
160,c4737184-4426-4a11-bb26-435bbe58184c,742ee98a-0582-4171-8f0b-1ed4b2fea61d,سالاد و بشقاب
161,c4737184-4426-4a11-bb26-435bbe58184c,26993890-97be-4823-b9ae-a0a93c4627b5,انواع پیتزا 
162,c4737184-4426-4a11-bb26-435bbe58184c,dd0dcfe8-1b54-4a3e-ba0a-add9ac25731c,پیش غذا
163,c4737184-4426-4a11-bb26-435bbe58184c,7d7e560e-8826-4949-b988-c94b70253a43,انواع سوپ
164,c4737184-4426-4a11-bb26-435bbe58184c,d1e12676-f0dd-4806-8a68-c962cfe98e50,انواع ساندویچ ها
165,c4737184-4426-4a11-bb26-435bbe58184c,03bbc51b-b408-4e80-9704-f69df76fe334,پاستا
166,1c30aa22-9c1a-4404-8c68-c46b5f1736e1,26993890-97be-4823-b9ae-a0a93c4627b5,انواع پیتزا 
167,1c30aa22-9c1a-4404-8c68-c46b5f1736e1,df4ff247-ccc4-4362-93ce-c832245b6b17,انواع سوخاری
168,492f615f-aafb-40b9-8315-0a2a8fa4af3a,aef46bb7-b6da-43e7-aa2f-081a67f30668,پیش غذا
169,492f615f-aafb-40b9-8315-0a2a8fa4af3a,572d09bb-a3fc-4209-a6c0-376859dfc480,پیتزا ایتالیایی
170,492f615f-aafb-40b9-8315-0a2a8fa4af3a,9c2373c7-442c-4407-b77c-8f65ef23dbe8,سالاد
171,492f615f-aafb-40b9-8315-0a2a8fa4af3a,ef7050b5-a9bb-4508-af35-ec6ee46e6d2a,پیش غذا
172,492f615f-aafb-40b9-8315-0a2a8fa4af3a,1824df59-724e-40bf-9d4a-5b664b7e96e7,صبحانه
173,492f615f-aafb-40b9-8315-0a2a8fa4af3a,4efe9d81-54ac-4de9-8ebc-dea9948138f8,پیتزا آمریکایی
174,492f615f-aafb-40b9-8315-0a2a8fa4af3a,c8997f37-ac2d-4734-af85-2c76627fd2d1,میلک شیک
175,492f615f-aafb-40b9-8315-0a2a8fa4af3a,84f1f8b7-cf68-4e7b-bd63-9f20385b2168,اسموتی
176,492f615f-aafb-40b9-8315-0a2a8fa4af3a,3b2aee54-1b43-4437-a9b8-03d808ffa9ff,نوشیدنی گرم
177,492f615f-aafb-40b9-8315-0a2a8fa4af3a,17186222-d08d-4d04-9878-0fac52d2e4e0,نوشیدنی سرد
178,492f615f-aafb-40b9-8315-0a2a8fa4af3a,cd643cef-1e96-4e06-97cd-9af50f37f4b6,ماکتل ها
179,492f615f-aafb-40b9-8315-0a2a8fa4af3a,f75ad2e0-1420-4eb7-a7da-ca528e300623,چای و دمنوش
180,e489527a-7170-455d-a445-790daf089579,9c2373c7-442c-4407-b77c-8f65ef23dbe8,سالاد
181,e489527a-7170-455d-a445-790daf089579,eb27924d-cd9e-4fb1-ad97-a1bc453f16bd,برگر 
182,e489527a-7170-455d-a445-790daf089579,f35f89e1-a280-475e-85d1-18911a57fbb5,نوشیدنی
183,e489527a-7170-455d-a445-790daf089579,aef5d53a-70b6-470d-a72f-77782d5dbe00,تاپ ناب 3طبقه
184,e489527a-7170-455d-a445-790daf089579,8b2bd356-12ea-4245-a64e-7d7eb1b85951,تاپ ناب 1طبقه
185,e489527a-7170-455d-a445-790daf089579,3a8187cd-45df-4d8b-b170-d097fbdf428c,تاپ ناب 2طبقه
186,b7d98dba-3b86-40e7-9d1a-108c7c0589de,18dd3d6a-c0f8-435c-93d0-0856f4d92aa0,آیس ها
187,b7d98dba-3b86-40e7-9d1a-108c7c0589de,628f5c8c-d2f4-4e72-bffc-10893cb9bab2,انواع دسر و صبحانه
188,b7d98dba-3b86-40e7-9d1a-108c7c0589de,c3af9f22-4542-479e-a2c9-13b1c25aa5ce,کرپ و وافل
189,b7d98dba-3b86-40e7-9d1a-108c7c0589de,d1b005b8-d1da-4cf3-987a-2406906b1285,بستنی ها
190,b7d98dba-3b86-40e7-9d1a-108c7c0589de,84f1f8b7-cf68-4e7b-bd63-9f20385b2168,اسموتی
191,b7d98dba-3b86-40e7-9d1a-108c7c0589de,698558aa-c5ec-43a3-9dc7-bea9f778cf6e,لاته پلاس
192,b7d98dba-3b86-40e7-9d1a-108c7c0589de,3b2aee54-1b43-4437-a9b8-03d808ffa9ff,نوشیدنی گرم
193,b7d98dba-3b86-40e7-9d1a-108c7c0589de,c5cea8bf-a106-472f-8b53-078507cfc762,دمنوش ها
194,b7d98dba-3b86-40e7-9d1a-108c7c0589de,17186222-d08d-4d04-9878-0fac52d2e4e0,نوشیدنی سرد
195,b7d98dba-3b86-40e7-9d1a-108c7c0589de,63d7e3aa-b32e-4aa6-acf5-cd39eeefa8b9,چای ها
196,b7d98dba-3b86-40e7-9d1a-108c7c0589de,b149a136-cdc8-4f4b-8ca1-cdad129f83e9,چاکلت
197,4e6d5a9d-de4b-4672-af6c-4994acfb4a63,742ee98a-0582-4171-8f0b-1ed4b2fea61d,سالاد و بشقاب
198,4e6d5a9d-de4b-4672-af6c-4994acfb4a63,26993890-97be-4823-b9ae-a0a93c4627b5,انواع پیتزا 
199,4e6d5a9d-de4b-4672-af6c-4994acfb4a63,eb27924d-cd9e-4fb1-ad97-a1bc453f16bd,برگر 
200,4e6d5a9d-de4b-4672-af6c-4994acfb4a63,dd0dcfe8-1b54-4a3e-ba0a-add9ac25731c,پیش غذا
201,4e6d5a9d-de4b-4672-af6c-4994acfb4a63,299637fd-4bfe-422c-8d79-736d0c3aa7b8,انواع ساندویچ
202,4e6d5a9d-de4b-4672-af6c-4994acfb4a63,d5b55f4d-9d47-449d-8551-aba2313e6c14,غذای پرسی
203,4e6d5a9d-de4b-4672-af6c-4994acfb4a63,df4ff247-ccc4-4362-93ce-c832245b6b17,انواع سوخاری
204,cc7c03c0-b4b9-4067-9154-84605cae39b8,f6c5843a-3f37-43f9-9809-54774441cae6,سوخاری
205,cc7c03c0-b4b9-4067-9154-84605cae39b8,91835d28-b1af-41c1-b529-726aef89777c,ساندویچ 
206,cc7c03c0-b4b9-4067-9154-84605cae39b8,cbf22949-f33d-46d8-8b18-d50050feb0a6,کلاسیک برگر
207,3b39c55b-0908-4e95-9086-89b7c0fc3a58,aef46bb7-b6da-43e7-aa2f-081a67f30668,پیش غذا
208,3b39c55b-0908-4e95-9086-89b7c0fc3a58,9c2373c7-442c-4407-b77c-8f65ef23dbe8,سالاد
209,3b39c55b-0908-4e95-9086-89b7c0fc3a58,1f6450dc-3f09-40ff-9984-0bbbe05e6b3b,کنار غذا
210,3b39c55b-0908-4e95-9086-89b7c0fc3a58,cbb3abe8-29c5-4fc3-919c-e31fe52770a9,انواع چلوها و خورشت ها 
211,3b39c55b-0908-4e95-9086-89b7c0fc3a58,cdd08ccf-55ea-4263-83ac-4c7de5be8e92,شیرینی ها
212,d5160628-6781-4b8e-afc8-ca6bf6809734,aef46bb7-b6da-43e7-aa2f-081a67f30668,پیش غذا
213,d5160628-6781-4b8e-afc8-ca6bf6809734,8959bf78-9021-47a7-9926-30c04851b839,سوپ
214,d5160628-6781-4b8e-afc8-ca6bf6809734,9c2373c7-442c-4407-b77c-8f65ef23dbe8,سالاد
215,d5160628-6781-4b8e-afc8-ca6bf6809734,0626d06f-62fa-44fc-9884-1a8131095fe1,ساندویچ ها
216,d5160628-6781-4b8e-afc8-ca6bf6809734,7f306e29-9854-48bf-a2f2-29df0243671f,پیشنهاد ویژه
217,d5160628-6781-4b8e-afc8-ca6bf6809734,240b9446-9731-4c53-9c6a-5c1dc6137864,پیتزا آمریکایی(متوسط)
218,d5160628-6781-4b8e-afc8-ca6bf6809734,46e44c93-d1eb-4b83-8147-6e92a56e2f42,غذای فرنگی
