,id,name
376,83f93319-dc39-4fae-9270-91984b42a1fe,شیلا(میدان ولیعصر)
377,d7c407ce-3646-4599-ab0b-2c1f71f2ae93,ناتلی (سهروردی)
378,bfae0a30-dc40-58e2-db0e-14947f4a39a8,نایب سهروردی
379,463fa6cf-9664-4a4e-a1b3-07c445ca6d3d,عمارت یار
380,7466da6b-0f06-46f3-9c38-6137701297dd,تک سین (نیلوفر)
381,a04ad696-b0fd-4e7e-bb13-ee01644bf88a,کافه قنادی ناتلی 
382,39fdf899-9504-40b8-8f53-93963468051b,عمارت امیر سلطان
383,36fc760b-2a44-4900-ab9c-f4f23a157b11,ساهی
384,6111e6c3-1d6b-4b6c-b47c-b800ccc16e3a,ویوا کافه
385,09b0aaf7-ddf1-4902-a77d-5f0627db5c86,اُ اینو(نیلوفر)
386,d2af371d-ca71-4082-a910-4ab0b5f3a8a8,طهران تهران
387,f21805fe-dc93-4979-bb29-3ccc62f45ed7,چیکن فامیلی (نیلوفر)
388,f55bc100-46de-4e53-bafc-a7adff03e3ea,وزرا 40 
389,29526e31-dc21-41cd-8516-f5a2afd4879e,مرکزی
390,d1b767ed-f9ee-4952-9658-81612fe3c458,بیانکو (نیلوفر)
391,d957c49e-bb40-491f-a09e-ff20f4de3c68,رد کافی
392,81ad5224-2479-4220-b528-d0014c999ef3,ویونا (سهروردی)
393,b87b07fa-db63-484e-ad51-36d15fea2a09,ملو
394,15e004f8-0425-4c6d-baf4-edb659727cf8,امیر
395,c280b998-8fdd-4cd8-bfee-e0a33b5c1917, بهاران (جمهوری)
396,7cdc58d7-bfe0-4296-9c74-f2df5ca48ccc,خانه کباب اپادانا
397,c53a8485-ae0a-b5d5-a29f-6aaa9793522d,هایدا(کشاورز)
398,c74d38df-c951-4619-a379-1d9c8f94b1d6,بابا علی
399,1f50fa4c-bf52-4eeb-baac-c4e041511136,سودا (ولیعصر)
400,70f7c5c5-d655-4cb6-9297-6fc73a1b21dc,کلانا (فیروزه)
401,7b2f4293-174a-4936-bac4-db0c4a517118,سسنیک
402,90696868-c4dd-406d-8c25-9722aca8fad8,سودا (میدان ولیعصر)
403,0d3494a0-e550-48ce-a537-804dcf41990f,فیلیپر
404,37f782df-37cb-4812-ce53-1ef379342bac,مستان
405,432342a6-ff1f-4437-8f4e-76b95a896a4e,طباخی افق
406,51d9c5b3-1997-4778-b19c-9e2492233d0c,فلوره
407,57660bbd-b501-4124-8209-df881a2596f8,فروغ (انقلاب)
408,b01a389e-92cc-4af5-abf3-5ffeb776c2f5,منصور آبشار
409,92e0ae53-3e70-44f1-8f55-08bd1ab033c2,دیار
410,6de0f442-7942-4eea-addb-c0289a532946,آن
411,e1c924f6-d7eb-40d3-ba9b-f4c081bdd71e,آن (میدان ولیعصر)
412,d6a63735-94be-4713-ae7b-a2e48aa14b5d,خونه البرز
413,3bba8727-b02a-ec49-5ad9-974d7e7510d2,کباب سرای منصور
414,bacb6608-4ea7-44cc-95f7-13048b754302,نون
415,58a9c392-14bc-4a55-9117-a07a716992a0,آقای کباب خانم جوجه
416,1e9df766-8910-44f3-b8e9-8880de998017,قیمه دات کام (فلسطین)
417,f29d5127-5b5b-4a8d-89a3-2a573716e29d,برگر سیزده
418,a160be91-f100-4f9a-a240-a6c4b41ff701,اکبر جوجه 
419,bc5ec04b-03f7-442f-992a-2476c9b612fc,سنتی اصفهان
420,02bac615-3574-4419-a897-493a464d92b2,شقایق
421,aed9bc5a-6460-4374-897e-cf0b033126ae,دانته
422,ca618e68-61cb-43d2-a6f8-f215d8feb1f5,کافه نان پریماه
423,7cceb1db-bf3f-4214-b28b-4f0d11d8be32,مسچی
424,4bcf8b75-7b45-4062-ba1d-07640befa775,افست
425,959595fd-d623-4b82-93fb-ff68eb41a808,کشتی سندباد (هتل پارسا)
426,8c55609d-d0f3-4bd3-9d5f-9b2144d6de3a,میخوش (سهروردی)
427,7434d631-7532-4609-8460-896f24d877e4,شهریار
428,6c664bd5-e714-140c-cea0-c1a930d656d6,اروند کنار
429,4b12bc08-9b36-44e4-bfec-a1cbecacb7a0,اغذیه خانگی لوتوس
430,3f95e37a-e5a5-480e-8715-e9f386fcff61,رز وود
431,65a027c2-8422-1461-6309-5fa0f1e005c7,نایب وزرا
432,d9ed5c98-7544-4809-b475-1ee2c8127443,ساندویچ یگانه
433,bd4e6fd2-7f16-4928-b6f8-ef8558322b61,ملانژ
434,2cdddf33-4773-42f7-97a0-03d8c0ffeba0,شیلا (پالیزی)
435,9db185c4-79d4-4e3e-bcdc-d22cd3f1ef8a,بلامونیکا
436,31448728-63ef-47eb-b497-733b10d6cf62,کافه نادری
437,f966cb66-66e9-431e-9045-faf78edec488,رضا لقمه (سهروردی)
438,9e7daf51-db91-4504-aadb-710fa0674a6c,لمیز(میدان فاطمی)
439,afb63ae8-bd33-41db-a706-a4c9c34995dd,مروارید (ولیعصر)
440,308cfb57-0147-f79e-cf3b-cbdc31664707,ژوزف (نیلوفر)
441,1821dca6-61f6-6b9a-5000-00d42c63de28,هایت
442,fe6e9445-8435-4e85-b068-f5a3d76b4077,آق بانو
443,67522cf6-fc16-44f1-8106-c80238f38454,پالیزی
444,d9481183-7ae2-466f-aa8c-92be030fc328,پل آرت
445,13b17313-3a0f-46e1-bc0b-02d6190da1c9,مهاراجه
446,9f725e32-bc00-4cf6-956c-9b0145f55064,راشا
447,8fef63c6-e85c-4873-ae73-87431a8613b6,طهران لقمه
448,ca583774-db45-4920-a17b-7941acefe743,شارونا
449,77e34ff2-a1a8-4174-8db3-61d2031451de,جهان فود
450,430d936c-6c6b-473e-af94-df6f851ef9fd,سیزده
451,b265c9d8-a355-aabc-745f-985e39c26b3f,رضا لقمه (جمهوری)
452,22761312-3fa4-44bb-899b-2d504219eb9b,هوم برگر(یوسف آباد)
453,d2e39ebc-3807-4037-aa0e-32ddad2f6e26,دونر گاردن (سهروردی)
454,0d1f2d29-67cd-4566-8b49-cdce8ca01587,هات چاکلت نیلوفر
455,691ad86c-d38f-40a0-813a-8eed06908cff,زبان کلامستان
456,682a5188-c88f-4f5f-9aee-73b9b1b0a1c6,فلافل هفت چنار(فاطمی)
457,c4d6710b-3e94-8fbb-751b-1e01f968af54,کبابی گلپایگانی
458,314aa0e5-62c8-4baa-8a17-82caa5346e48,آهون
459,b1ce7091-ee44-4ca7-8108-dc7ce316208a,پیراشکی خسروی
460,2bbbb46b-f99f-4355-be4b-2f23add1bbc6,عطاویچ (بلوار کشاورز)
461,882f86fe-c13f-f94d-9467-2817097fdf88,هتل سیمرغ
462,858be30c-29d0-4c2d-b357-6350725bdcbf,باکارا (ولیعصر)
463,29fc28d6-bc6b-4fcb-9609-670891cf43d0,مکث (سهروردی)
464,857bdb55-cfb5-4b65-87f7-32bac7503fdd,عمارت نظامیه
465,de184921-30da-48e8-a0d5-65ba77275ca2,بوتیک هتل نظامیه
466,853ce30a-a611-4762-8a44-a905947770e0,زیما (یوسف آباد)
467,531c7989-c5de-40f1-b236-a038697c9cb3,پگاه
468,d9567728-9e52-401c-b0c8-cc8279d10ecd,تاکرز برگر
469,094fa24d-aea0-43e6-a40b-f0adfd299394,سامیا
470,3458e861-ea99-4b8b-8764-e6a02b7aa0e8,سیرو
471,daef9998-907a-45f4-84da-ddedb90f86cc,تلما (ولیعصر)
472,6c2bba50-8e54-4873-a740-2664911f1b35,سارا
473,30b3bc58-fcfd-4aac-8152-fd1f80dba2db,بن ژور
474,8745f267-a67e-4237-ac98-c2eccf6cb4e0,کامک (یوسف آباد)
475,d02cb3f4-d987-465c-9ff8-20cec2844e82,لاپیدوس (هتل رودکی)
476,259a55c9-ea6e-47ff-87fc-61a1bd198ed3,گل بانو
477,f3979077-6f82-4cf7-8165-0e783044c382,کلانا (طالقانی)
478,82323582-0842-4473-aa79-fb939d25658f,زنان کوچک
479,0ff3e09c-ff75-4907-aee7-abcbb9997ea3,بن کافی
480,4f0216f8-b741-4d23-9b12-5a54fc2d88f5,مارکوف
481,739b6946-e05c-409e-8d7c-0ac1a8848a9e,کافه گالری رودکی
482,7d47fbc2-4eb2-4370-a29d-7ac9149846bd,دیزی سرای علی بابا
483,d8cfbf81-6ce1-4064-a672-ee1fbbcd868a,تو تنور
484,3a706877-36b3-447b-812d-88a9403cb711,هیچ 
485,1b9c0466-9a36-e562-3dc0-86d3070d73c0,نایب ساعی
486,7396f7a7-07de-4529-9db2-3e9de860477a,نخلستان
487,17e496ed-ec5b-4bb5-9c60-7450d20967d6,خروج
488,15d609ab-f18d-41d5-8f45-ecf6a0735875,کباب سرای حاج امیر گلپایگانی
489,433034a7-b952-46f4-9fd6-6c3fa8ead563,بهارک( دسرک)
490,02ea4412-3572-28a2-3a02-d1ab63fc8b24,کنج
491,db78cf04-8392-44b8-9bc6-6dd757ec22bc,هات داگ خوران (ولیعصر)
492,97e94cee-3845-46b7-a821-95e9fb9e7767,رهاس 
493,04c27897-2072-46d0-b391-858ffd90cb90,هتریک
494,813067d4-58ae-49ab-9c78-8aadf628a6e7,بیستانگو
495,d18127ad-b45a-4f81-b053-3d9d136e7dfa,ری را
496,9a14488b-30cd-4041-8f69-211177846c70,کنج
497,7a46c520-ee65-4829-9736-2aede1a2411f,اُ اینو (ولیعصر)
498,5c7ab980-1000-4aa1-a85f-0cdb6805656e,بوتیک هتل حنا
499,384319eb-c8cb-4f75-8390-fe7886a60ead,پاندورا
500,ae0f513f-7bd1-4ba3-825a-0a3fe59fdb80,بامیکا (آرژانتین)
501,f3ba8ffa-e542-4f20-b0cb-105f9ea7e8f2,لو پارک
502,fbb01c2b-7ee3-4c2f-a0fa-fe541d4e6094,پلاک (فلسطین)
503,5cc6aa51-50c8-4707-b83c-3ff39b0e2232,رباعی
504,d29ca1b9-8801-41c3-9f5f-b02f9c37e78c,کانسپت
505,d8de46ce-1e04-4672-a5b6-f005d9a84edf,باماهاس(سی تیر)
506,bc002bf6-3235-43b3-bb4b-ffa81ebc75cf,کافه ژین
507,3de4c172-51f1-4e32-b40a-7d2230d1ed77,دربار (یوسف آباد)
508,dc6dd739-49a5-4d62-b9ef-d07948f3a891,پیتزا داوود
509,c298e008-afa5-4f76-9797-e3874c140a0c,نان جم
510,338bff5c-8754-4185-9a7b-4a2689b43e6f,نشاط
511,051d7595-1d86-45bd-bacc-2fac2935a6f7,گل رضاییه
512,cfce5099-0676-4ccf-9ce3-7a0a60c842d5,جوجه طلایی
513,213d7be7-144f-468e-baeb-487ffe64141a,زیما فود
514,3ba59503-2a3a-eac5-8199-8e16e6b1953f,شونیز
515,4d307198-5cb6-4937-a10c-5128306b1728,حیات هزار افسان
516,68b53728-a4a7-472b-89b4-1908db569722,ذغالی برگر پارک
517,213f4770-f1c4-4cfd-b556-f0ca4cebd0f0,دریم
518,d0851e7a-f65c-46bb-a823-50cbd1d94579,تام (میدان شهدا)
519,5effe28e-8a35-4909-8196-35bbe667198d,شاطر عباس (سعدی)
520,f4c3a2cd-1a05-437f-9ad6-a04151554cf7,کافه خانه سبو 
521,df164c54-7f0c-49e2-8ced-050d3ae81aa3,مظفر
522,96398384-0251-46f1-8342-a7978de6aa8b,بیست و چهار
523,8daaae90-db41-4912-a731-ee45d34c4bbc,عمارت روبرو
524,cfd6f7f8-bb7c-7b3e-985a-4400f2bc0790,پارک
525,75e0fce7-5c87-4125-98d9-7b0d1e1c0aaa,مارکت
526,03fd2dff-da5d-4eae-a31e-91d2ff288ae0,کافه کوچه
527,c09af237-ef7d-41f8-9d2e-b9dd970d61b0,ضیافت ایرانی
528,d94f121f-d456-4d10-87f9-f41d4ee3eb53,بستنی شاد ( چهار راه ولیعصر)
529,bb5276c6-989f-4df5-a0eb-e1f7a1bed2f4,چیتر چیکن (چارسو)
530,24da8d20-476d-4f4e-9475-a12cc4e15f93,لایت
531,14d855e3-7817-4a38-beff-2f8ca310f094,حلیم حاج علی معنوی و پسران (شعبه 1)
532,9b62e77c-ed8d-463b-94f1-260caf3c74aa,آفریقا
533,8d8a9b40-2a93-4f04-bbd3-0c2064ada54f,پروفسور
534,04bc1be7-9400-4e41-b5b1-380f45a710c4,کارمادو
535,8aa51fe4-11a6-49fc-97a2-9a4ed7a76a1b,دی نایت
536,70535c8c-f4b0-4b17-a5bb-25bcdefa7497,ایران ایتالیا (ولی عصر)
537,5296f606-b4c5-4d64-bbf4-5d08681591ef,کبابی حاج عبدالله (بهارستان)
538,91fc1840-2ae9-435a-980c-09db09e6b717,آرت گریل
539,50705b3e-ad95-4bcb-b455-40148ba6ee57,قهوه خانه گلها
540,65b6e564-eea6-4290-9bdf-8d3018597725,سفالی (انقلاب)
541,7c63e549-0052-4983-95e0-730d41fd66bd,گردو
542,c1de6561-dea6-4df0-bca4-b977c04fd29f,لمیز(ولیعصر)
543,13091e71-48f1-4627-b276-6b56e0a2eacc,اغذیه حلال (ایران)
544,0940a5f1-bef8-4f53-ade1-315cc12d84f8,آتیکا
545,e99d3eae-4121-410e-bc0b-772a560af485,لته باز
546,f7baf716-767e-4100-8b7c-4158f19bcc92,تله پیتزا (چهارراه ولیعصر)
547,a1558678-5708-4c47-852f-f27d0337e5b8,خوشه 
548,478d39ce-3810-95db-bf0d-2933593e0a09,حاج محسن
549,8f4860f4-9c6f-4b59-9d13-8aa7ae93c78c,سوژین
550,1facf09e-cb0e-4096-b1e4-e1fecfd38f45,مدیترانه (هتل اسپیناس)
551,d39ddc4c-0211-429c-989b-52bebbe72648,گالری عمارت دل
552,c53183c0-27fb-4925-893b-a5e64c49399a,خانه فاموری
553,fca75a19-fda2-4b2f-8ed1-76859218d4c2,خانه فاموری
554,95352966-0f87-4145-a2c9-1ff72e822675,امیر انفجار (شریعتی)
555,e1baaee4-ce79-4e36-b671-a55bcc65d543,سودا (هتل آتانا)
556,5db51aa6-b8d2-4523-8dde-df7de74df5ee,نگین (هتل آتانا)
557,82bdf398-8702-40ea-b8c6-49733b89b5a7,آندورا
558,10fbafe9-f464-406d-814b-28bac332be1f,قهوه خیابان ایتالیا (پیانسا)
559,f00ab52c-b57f-45cc-b869-752309b78b21,کلنل
560,5e9942fc-11d4-48f8-a3da-96543bdb5826,جاست فرش
561,c014bc4a-8453-9190-e5b8-3094bd3f68d3,بوفالو
562,86a6508e-c6ff-4211-b631-36f835b9f256,قوام
563,039ae99f-eb1c-4053-a828-456756421bc4,خانه اطلسی
564,a435f9b5-db9d-4b30-baf0-e62d52ab634c,چوگان
565,13ee8196-0c4e-4dc6-aa3c-6032ceefd079,گامبی (آرژانتین)
566,e1baaa3d-55e4-49cd-a301-384e58c87a93,راگو
567,ddad7442-2674-47d6-a654-36218a8c57d5,علی کنتیا
568,00dbf16d-1748-4ee5-a37c-47a52ce59805,گالری هورا
569,1e5c497b-eb53-4b23-875a-1ced0ff1c6f1,طباخی راک
570,4ce9ce4b-deba-4ca4-9a6b-1e0e7cebc993,تئاتر
571,a7fba803-4dfc-4942-accb-355855b31013,چورک
572,18184dc4-d8d3-40bb-93b6-d36aed21c21b,شین
573,bf248563-8ee6-46ce-9b68-0a325c0953b1,عمارت اطلسی
574,a1f19509-895b-427d-882e-e63fdc063b7b,میخوش (یوسف آباد)
575,61cc3aad-8601-449b-9803-8f6adaad4fff,شهرزاد
576,ae9f2d13-e0f2-449b-98c4-6dbb1edb4bea,ورنوس
577,401f78a5-3109-495a-a1e8-b1f9fec0c830,آریو (پیروزی)
578,e6878378-4854-48ad-9c85-012617ed2926,ارکیده (میدان آرژانتین)
579,7a9965f5-72bf-4ea5-b82d-1dd3d5b4be75,مزعفر (فاطمی)
580,78015c66-a01b-47a9-9f59-88fa8d305184,تخت جمشید (سیدخندان)
581,e939c0ad-a462-401f-8f14-8d22fdca177c,تئاتر شهرزاد
582,c638517b-ec77-4d1a-84c8-bfaa54492b2c,چای کنار
583,2abedf34-4954-4ee5-b8d3-d7d613ad8d85,سیب 360 (چهارراه ولیعصر)
584,b936eeb5-3fcf-4aac-a160-04f78c817f50,ها (ولیعصر)
585,e7562a54-5de5-476c-b57d-8468b9068efa,ویست موزیک
586,e78954b5-42aa-4733-a4e8-429e127fcfdc,سلفی
587,7558c334-1051-54cc-0a54-49deeb919ca9,سفره خانه هتل فردوسی
588,669f8cdc-c27c-4195-ba34-70a132b3e65f,کافه جز
589,85a33998-ab57-430b-a619-f1838e3c3064,بامزی (سیدخندان)
590,abb6c0b0-81ea-4587-b65a-c00b2bb90ce4,ذهن
591,8f7de588-8fba-4b7c-a543-98f5c1fca008,ویکافه (فلسطین)
592,0f392d75-9818-492f-9e14-3ed14fcba058,پرسه
593,30ea2416-fd34-4e0e-9e7d-2c84096aea4c,موسیوخندان
594,3959b6aa-9e64-4b4a-bf5c-c324244fe83d,جرس
595,47e75eb7-e54e-46e6-ba05-805b8a46cb2a,کترینگ تهران پخت (وزراء)
596,04fe9de4-aea6-4e07-acec-c5439fce3c61,پای لند
597,fb7eb7fd-2463-4eb7-a1d0-92ff7d735653,گیو
598,b04b1263-3f48-4cbb-b894-5f39d8b61584,تیته
599,e197d438-f095-4752-8a91-fb08bcf63179,جگرسرای 110
600,6586f9ad-476d-4b49-b1fb-a3a0a0bfbe31,ژورین
601,42be6a1b-6ade-42ad-ab91-2f6d38334083,پاتوق (سید خندان)
602,3b111ab5-48b5-4dbb-953f-c5702236e0e3,هفت چشمه
603,d473df4c-47aa-48c5-ab71-3ef197f3a5ba,آلسو
604,b1ac3775-7a55-485a-8139-f5ae03ebd7c5,کافه رستوران ویس
605,e4ba5fa0-0340-4782-b5e2-dccdd80d3a6b,بامداد
606,d255cddf-a932-4321-83c0-1088a9f80839,مورف
607,426ef43b-21a5-463b-a41e-ca634ad9ac09,غذای سنتی سالم
608,bfd0c864-1165-4cd1-9df2-f7ed728a054d,اتاق
609,8475521e-4236-497e-b600-0e92515bdbf7,پیاز و جعفری
610,86c1c176-3515-4dc8-b6f8-63979c44cbb4,دو زرده
611,1d5ccb63-f9f6-4b73-b776-9bf9819958a6,مسینه
612,9d8c5faa-aba5-46f5-9208-ac6f2b5bafa3,عمارت دیباچه
613,5e8c781a-3708-4295-809d-8d705f069b93,خانه کابل
614,fbf281a8-45b1-44f0-9fca-de34f71b4561,پشت بوم (بلوار کشاورز)
615,fa72251a-699d-4d8b-a77c-ca5511a84f39,دیوکس
616,4d30fe35-7e83-45c6-9cc5-718c44202c06,کاخ (فلسطین)
617,c82b0c2e-4c9b-4714-a1f3-e55fa8545b9d,جوان (هفده شهریور)
618,89540cd6-d9d4-4d4d-b800-263a0749fabc,چلوکباب جوان
619,8b9f4bf7-2db3-4656-a13f-3282d342d22f,پوپک
620,47bd462c-94c8-1ab4-38d9-0848d2cfbab3,ممتاز
621,d9d7c3b3-3eda-4454-9a04-40cd51a6c23d,لورکا
622,3cd65832-323b-41f0-973e-174b9a3a39ec,کنز برگر
623,03ffbbee-eefc-4500-a67a-32b8f47dd964,خانه دوست کجاست
624,6dd07682-1e95-427d-86f3-7993648a20a2,عمارت پلاک 85
625,b032d98e-d4ee-43af-a759-51761432d2e9,فلسفه
626,5df2bf98-ae0a-4b4d-9fc9-f6b585618f55,انگرام
627,fb98d76c-1523-4fcd-a57a-4c32c294bcf0,بیترسوییت
628,37a3bf31-0e5c-4a53-aac9-68e707af2fd4,عمارت پلاک 85
629,23ae51cb-de96-477b-8943-adb2364ff9a7,سه ضلعی 
630,2670cf11-2142-00c6-0713-f5ace4b61df0,شیلا(ساعی)
631,86ee2aa6-1c75-4fba-a7e2-7d0c389a377c,بهار
632,58cab2eb-0eb5-4f34-8c48-56bdcc122572,سکوی نه وسه چهارم
633,bce1e928-7d8b-4120-b025-40a56c58c68f,پانیذ
634,994cc03a-fe38-48fd-a5a5-26c878202657,تاریخ
635,d3097694-5fed-4a51-ae5a-31e91b8458aa,سرزمین سوخاری (الوند)
636,41b3bcb1-be1d-4613-9dd9-65417c614a8e,ولیمه
637,30d77d1a-d394-4113-9eca-e86686c59aed,توحید
638,498ee1ab-ddd7-4a29-88d6-de06a1d21209,الوا 
639,b47148e9-7250-4f06-972c-7078a4b0eff6,لعبت
640,9b3cfa3f-b209-4691-96d7-1d59cb6b3aca,تهران مرغ سوخاری (تخت جمشید)
641,2db635a9-c2ff-4093-b333-32ce2426e05e, تهران مرغ سوخاری (ساعی)
642,27c1e8b9-a3ae-4fb7-95b8-b80b44d9e227,فلسفه
643,3a06269a-583d-46b6-9716-0cab02d65423,سیب 360 (پیروزی)
644,0c6b119d-ff28-40a0-8c74-b4aea9b5605c,عالیس
645,2154b928-3ed6-4194-a2ff-f923878e0749,موزه گربه  ایرانی
646,1db3e68c-4924-4fd9-b328-981402a85a82,ماهور
647,77995a94-98c0-4d67-9c12-7a68daddf6bf,بابل
648,510641fb-ac9e-e7ef-3d00-4d2fc073a8f2,چشمک
649,02a14070-6dd5-4071-86e7-59079fc8ac24,پنگوئن (کشاورز)
650,0d57090d-4e3a-48ae-8bf6-69825689f428,عصر جدید
651,4ff657a2-24bf-4ef1-b025-8a5377f9048f,سورنا
652,c92fa2d6-695b-4c2c-9e2e-d8579add959f,مکروم (پیروزی)
653,966e8323-d7cd-44ed-ae90-fb0fc548f4e1,هم وی برگر
654,9d3bfd2e-5119-40c7-ae67-721db4bc9d47,یادگاری
655,588cf9d9-8b50-45d3-8c15-f8faebbc6b23,فرانسه
656,2e6a175b-0357-465f-9ab0-685a77e05e72,کتاب ققنوس
657,e696124a-5c4b-4ca3-8d05-fb00c5859f35,عمارت حور
658,69cc2a73-7df5-4866-b98c-640ba8c872f4,باربیکیو امیران
659,d8846ff0-857f-4d5f-ac8e-d5d3a3134c44,تله پیتزا (پیروزی)
660,d41e6a17-252e-4788-a982-6bc2a51dc9d7,نقش وصال
661,683f9024-f651-4545-9b56-77698d70640d,بی بی(یوسف آباد)
662,e5e17f64-39fc-4f1a-b585-cbff4886fcd4,پارلان
663,ea3f2cd8-1773-4536-ac4e-85f341c63821,کیک استدیو ورتا
664,64663d7f-0a08-401e-addb-f67af3a1fb35,فلافل فاطمی
665,f8960037-6f11-93c3-f858-4d48da042f1f,شیلا (حجاب)
666,08376871-eaa4-b109-b2d7-a86aaf0d3a27,مدبر
667,7939be9d-d0a0-4e71-bbc0-6eec83ca74db,چاکوچ (یوسف آباد)
668,be4fa5c6-69b7-4ea7-8077-044d4e554e8c,عرفان
669,2614f4c4-b887-450d-b440-fef4da73a26d,سورینو
670,d6de6ace-9c84-4062-bd8d-4c92a054be24,زیتون
671,9320e2e6-12af-48b2-9d59-6c74dc8685ab,سیب 360 (مجیدیه)
672,e209a00d-1557-4787-a08d-9776d08e51e8,گالریا
673,6f8e7242-69d3-418b-9607-41e595fc6efd,ساعی (شعبه ولیعصر)
674,cf96a24c-4c30-4ec5-9256-d66900f837ea,فرهنگ و هنر مانا
675,ee69f8ba-4b15-43e8-97d8-9644eaabf0d2,ضیافت
676,796539e1-b157-4d6e-9da2-85f199842f6e,هنر
677,f9a9a30b-9e54-4f9a-a17a-6444d8ad5f48,صدف
678,90355bae-2e15-4eba-9802-e4789295645c,سیب 360 (جهان آرا)
679,c4dd49ed-e0ee-4821-ab65-eacc58110513,صدف(ولیعصر)
680,91184340-d1a1-4132-a064-17cfa036e305,آبادان سیتی
681,b17a8629-1d05-47b6-8273-c9ac20629541,باکلاواچی
682,ae87cd16-2444-4137-9753-b5e4561333ca,گاردریل
683,8da488f0-7d9c-46d5-89ff-749c764f7828,مستر پاتوالیا
684,e9251638-e03f-4503-856a-ea5bede56869,گلدون
685,feb03c02-7a48-4994-840d-43b5535b37ea,ژابیز لانژ
686,3f96b42c-e86e-4371-a156-84e1c501688e,هتل ورزش
687,83708990-3914-42bd-b8f7-4c94be020fa5,ژابیزز لانژ (ولیعصر)
688,d9004149-76f6-4952-b0cf-159d07cd5f2d,کاسه کباب اردبیل (ساعی)
689,0ebbc8da-096f-4a6c-b9a7-ecb73cbcf772,کلاسیک تونی
690,69da07a9-dfb3-b137-b5ae-0ed886af3984,الوند
691,f0676623-fe65-4b12-82f0-c10afd7b6729,ویش
692,0238d48f-4234-4a9d-93fc-79f1a0d63d77,باغ شازده
693,ac6d4762-f2a2-46e7-aa38-9596928ac8c8,کاج
694,2e3e2a86-4d09-43c9-88ab-c0322d24e95b,تواضع
695,8811e424-ef12-46bb-a722-dd0c4636a96b,سیکا
696,4dc7e833-9f2b-4f51-9165-ac8075cb3733,خانه پنیر پرچک
697,d121f376-5849-4181-aaa0-fbc9f8239885,توماتو
698,bb653310-6a03-4bfc-a951-747979ead63a,مرسی
699,d5c82d1a-03e8-4686-b8a0-211108473879,بورکا
700,65069643-a513-4e8b-b5bc-a99cdb1efbd4,طباخی کاج (پیروزی)
701,599895f6-d3ff-4795-8070-a4c5392f4d63,پدر سالار
702,eb2ae928-d1a1-44b7-bd6c-473cace4f873,کتیبه
703,ee626294-8583-42a0-b975-e2d34afbe2bc,غذا سرای شیراز (خواجه عبدالله)
704,68afc61e-5c11-4d87-aefc-1415ce898c68,مهرگان
705,bdf8e741-ba2a-46f5-9a74-790ed3a5e798,زی
706,b9e5b251-0e7d-40d7-be5f-8badefb2239c,وزیری
707,04763427-a493-4dda-a65b-2ca6dbc71fd0,سایا
708,c0273003-c636-4d75-8698-1ed96135ee40,آبشار
709,6d385fbe-65b1-4de2-ad50-8a6be763edc4,کیوسک برگر (شریعتی)
710,ed2363f5-3e20-469c-8b05-3b312e73f059,خانه میرا
711,4d5dede5-c54d-4989-933b-7220ac8f771d,صور
712,e848268c-8cb4-4628-a650-fb3e37a122cb,کورن داگ پلاس
713,4fd1a51f-15e2-437d-b722-04cc2963f707,فکر (دانشگاه)
714,bec94721-9e3d-42df-9272-14bda1f0421e, مادر
715,34351287-dcd9-4851-8e37-2de25955f430,شار لانژ
716,1360e196-f8eb-446d-ac55-337bc5dd9852,مضراب
717,f000204c-2057-49f1-ae64-1853e24df9ae,کافه اسکان الوند(شار)
718,ff070332-9fe9-498f-b038-293000401877,هاکوپ برگر (خواجه عبدالله)
719,5115aaff-e1eb-436d-af0c-9811e7534ddb,پیتکو (خواجه عبدالله)
720,91b93e61-c840-403c-bee9-9a71ee6985a4,دانوب
721,6e591554-425d-491e-ac52-4e58923a88d4,کتاب دارالخلافه
722,def4936a-d51c-470a-bb92-0abb76948ed8,بولوار 126
723,548114cd-1067-4cf9-8fb4-ded70899b983,کباب سرای آیدا
724,603222a7-e18e-45fb-81de-6eef9b7403a9,مائده
725,0471f87b-b6b7-4c0e-ba36-c4d961a4c381,پیتزا فرشته
726,ee8ac486-0135-46ca-96cf-7fa12992d869,هات داگ رسیس
727,42fe71b1-9960-48e5-827c-959c47e33642,خانه پهلوان رزاز
728,fd23fd13-9abf-4118-8462-fcfe543a1a0e,کولاک
729,98ccda92-3348-4d99-afaa-e20aeae654a8,ویس لند
730,ae6f3d34-8a5a-494f-86dd-20db5e146c3d,برد گیم
731,a9d0c41d-2ff4-49fb-8223-7b0ba0d40a68,پازل
732,d2b9ef61-bb17-4276-8471-5f365147c8ae,فخیمی
733,a0f980fd-6bd7-4255-a9e2-78eac35ff9b4,نشین
734,99605f36-3e60-4349-a886-8efca09e6d14,مُ
735,00eaa917-5304-4c58-b18f-f0c799b278ee,گدار
736,0097ef8a-8dbd-42aa-b1ef-94a3079b4842,پارک تهران
737,ecd17aa0-91f1-4155-b238-2a76676542be,کلندی جلاتو
738,fbc933fc-83af-4c94-bb43-b304d19695e2,کبابی بهارفضلی
739,95528d59-b5b3-41a3-bbf7-783cabcf601f,کافه قنادی سینامون
740,924107ad-81b5-4249-a34d-d912662e102e,سفره خانه عقیق
741,ee571c2a-938e-4a61-809f-43f0ccc8d807,هتل آپارتمان وزرا
742,8d1e6a1a-7342-41b7-80c7-7f481b3a7051,دو هشت
