id,name,image,types,styles,latitude,longitude,isSpecialPin,rating,priceClass,address,hasOffer,city,isClubMember,slug,HasReservation,Type_1,Type_2,Type_3,Type_4,Type_5,Type_6,Type_7,Type_8,style_cafe,style_irani,style_catering,style_fast_food,style_berger,style_kababi,style_bread_and_sweets,
8af70968-0814-4b2c-a20e-8f18ea0d4d55,دیزی بهار,https://2.fidilio.com/storage/Images/thumbs/1e985300-37be-49f9-92c1-b179aee8adab.jpg,[1],['ایرانی'],35.7153435,51.4326439,False,0,2,خيابان بهارشمالي،خيابان ايثارغربي،پلاك57,False,تهران,False,dizi_bahar,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bb13c4c0-8887-4560-bd2d-2022ddbda1db,سید جلال,https://2.fidilio.com/storage/Images/thumbs/4c6ac40a-c588-4adb-b7c1-f3465b446129.jpg,[1],['تهیه غذا و کیترینگ'],35.7172852,51.43503,False,0,2,میدان هروی ، بلوار پناهی نیا ،خیابان زندی ،خیابان قادری،پلاک ۸۶,False,تهران,False,seyedjalal,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
fff5d12c-e6a0-499f-90ed-5903f773aa71,ونیز (سهروردی),https://2.fidilio.com/storage/Images/thumbs/f2cf42f2-d412-4527-9490-70c051fd81eb.jpg,[1],['فست فود'],35.7175865,51.4340973,False,0,2,"خیابان بهار شیراز، ابتدای سهروردی جنوبی، پلاک 21
",False,تهران,False,veniz_sohrevardi,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31a5e115-b6eb-4a42-9517-f69f5c6ef386,گاراژ برگر,https://2.fidilio.com/storage/Images/thumbs/2c94604d-2704-4c10-8134-d741bf5b6896.jpg,[1],['برگر'],35.71502,51.43906,False,0,2,"خیابان شریعتی , تقاطع بهار شیراز , روبه روی سینما ایران",False,تهران,False,garage_burger,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
717e212c-2993-4cb2-a5ca-e216a597b4fc,ضیافت,https://2.fidilio.com/storage/images/Thumbs/93b8f610-0e1f-4e27-9f42-8f294f9988c6.jpg,[1],['ایرانی'],35.711937,51.4375038,False,0,2,خيابان شريعتى، پايين تر از بهار شيراز، روبروى خيابان خداپرست,False,تهران,False,ziafat_kababi,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2f8492fd-6d3b-4bf2-9a60-c24c122094de,کبابی بهار,https://2.fidilio.com/storage/images/Thumbs/e1d98709-9b3f-4503-9681-4d45829ef734.jpg,[1],['کبابی'],35.7176056,51.4322548,False,0,2,بهار شمالی، روبروی منبع آب، پلاک 525,False,تهران,False,bahar_kababi,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
