,id,name,image,types,styles,latitude,longitude,isSpecialPin,rating,priceClass,address,hasOffer,city,isClubMember,slug,HasReservation,type_1,type_2,type_3,type_4,type_5,type_6,type_7,type_8,ایرانی,فرنگی,کافه,فست فود,شیرینی فروشی,ایتالیایی,پیتزایی,کبابی,برگر,طباخی,آش و حلیم,نان و شیرینی,گیلکی,بوفه ,کافی بار,ساندویچی,بستنی فروشی,عربی,تهیه غذا و کیترینگ,سفره خانه,آبمیوه فروشی,بوتیک کیک,هندی,مکزیکی,گیاهی,غذای دریایی,ترکیه‌ای,گریل,فودکورت,قهوه‌خانه,اسنک و شیرینی,فینگرفود,مدیترانه ای,سلف سرویس,فرانسوی,آسیایی,تایلندی,غذای سالم و گیاهی,لبنانی,باربیکیو
0,722d0424-b9d1-4359-a0d8-fc3e89d04da6,سفره خانه سنتی ملک طوبی,https://2.fidilio.com/storage/images/Thumbs/bb1f5bcc-4f2f-4931-9396-6e70b58acfb7.jpg,[1],['ایرانی'],35.76768,51.00354,False,8.199999809265137,2.0, کرج،فردیس، انتهای پل سرحدآباد، دست راست پل ,False,کرج,False,malektouba,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,106f05d7-ce8b-4847-92c5-d824b223aad0,بنفشه ,https://2.fidilio.com/storage/images/thumbs/106f05d7-ce8b-4847-92c5-d824b223aad0_0.jpg,[1],"['فرنگی', 'ایرانی']",35.7850761,51.0033836,False,7.300000190734863,2.0,پشت ایستگاه مترو کرج، میدان بنفشه ، شهرک بنفشه,False,کرج,False,banafsheh-karaj,False,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,e2615862-b9e7-4f18-83f5-b70cbefe1ee4,چایخانه امیر,https://2.fidilio.com/storage/images/Thumbs/f9ec70ad-6a4a-4ee6-87a3-4ba52c378820.jpg,[1],['ایرانی'],35.76156,51.0026665,False,0.0,2.0,جاده ملارد ، نبش کوچه فرشته,False,کرج,False,amir_malard,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3a377d83-bde5-488e-9fc1-62b266dce143,کارزین (کرج),https://2.fidilio.com/storage/Images/thumbs/91fce4e5-7be9-4cfe-a53c-99a9ba7be70e.jpg,[2],['کافه'],35.7742844,50.9752579,False,6.7,2.0,ابتدای جاده مشکین دشت، رزکان نو، مجتمع اکومال,False,کرج,False,karzin_karaj,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2b625f8d-f642-4e2a-9045-0ca70d799c81,عموحسین,https://2.fidilio.com/storage/images/thumbs/2b625f8d-f642-4e2a-9045-0ca70d799c81_0.jpg,[1],['ایرانی'],35.8127937,51.0052719,False,7.2,2.0,ضلع شمالی،میدان شاه عباسی،خیابان فاطمیه،طبقه دوم,False,کرج,False,amohossein,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3fe17284-663f-4867-9bde-8b7f867f5351,فردوس,https://2.fidilio.com/storage/Images/thumbs/11bbdbb1-f0fa-4519-860e-d175cb78a162.jpg,[1],['ایرانی'],35.75467,51.06563,False,0.0,2.0,گرمدره، بعد از پمپ بنزین، جنب بانک سپه,False,قدس,False,restaurantferdos,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,c2781ba3-2d0d-4a56-a0bb-75bfe5b69c46,نمونه,https://2.fidilio.com/storage/images/thumbs/c2781ba3-2d0d-4a56-a0bb-75bfe5b69c46_0.jpg,[1],['ایرانی'],35.813652,51.0048676,False,4.6,2.0,میدان شهدا ، ابتدای خیابان بهار ، روبروی صندوق مهر امام رضا ، پلاک 34,False,کرج,False,nemonehkaraj,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,feb7d047-9800-4538-a996-e42c80d5a1a8,هیمه,https://2.fidilio.com/storage/images/thumbs/feb7d047-9800-4538-a996-e42c80d5a1a8_0.jpg,[1],['ایرانی'],35.81662,51.0247269,False,8.199999809265137,2.0,جاده چالوس ، کیلومتر 12 ,False,کرج,False,himeh-chalus,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,9a5a0fb0-7937-4e1d-b9ad-c88b7f22ed91,مروارید (کرج),https://2.fidilio.com/storage/Images/thumbs/5b02239d-30f0-40ae-8031-36e6f956fcde.jpg,[1],['فست فود'],35.8144341,51.00305,False,0.0,2.0, خیابان بهشتی جنب بازار طلا,False,کرج,False,morvarid_karaj,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,7dc117fd-f23b-49e1-b676-3172baa0aabb,کهن دیاران,https://2.fidilio.com/storage/images/Thumbs/4693a548-b8b6-4be6-899e-6c951682fc7b.jpg,"[1, 2]","['ایرانی', 'کافه']",35.8198166,51.01649,False,0.0,2.0,بلوار شورا جنوبی، کافه رستوران کهن دیاران,False,کرج,False,kohan_diyaran,False,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,712ac7ac-91bc-4a7c-8992-d3b3ef077fa3,کلاسیک,https://2.fidilio.com/storage/Images/thumbs/c5163b0b-cbb7-4987-affd-5a576f8684cc.jpg,[1],"['فرنگی', 'ایرانی']",35.81298,50.99028,False,0.0,2.0,بلوار بلال،به سمت چهارراه هفت تیر،نرسیده به هفت تیر،لاین کندرو,False,کرج,False,classic_restaurant,False,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,e78b61ac-6aaf-4045-8876-c679496df188,راش کیک ,https://2.fidilio.com/storage/Images/thumbs/406686c6-6904-4724-a419-86410094f84a.jpg,[4],['شیرینی فروشی'],35.8238831,51.01604,False,7.0,2.0,عظیمیه ، بلوار استقلال ، بالاتر از 45 متری کاج,False,کرج,False,rashcake-azimieh,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0df2d12e-82bf-4495-9be0-01b28ca06121,پیتو (کرج),https://2.fidilio.com/storage/Images/thumbs/b8cd6b5b-cb52-42b6-8438-184aff9500cb.jpg,[1],['فست فود'],35.8199921,50.99169,False,0.0,2.0,چهارراه طالقانی، کوچه یادگاری,False,کرج,False,pitu_karaj,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,d281d8ec-e78e-4d3e-972b-5562e0f47d95,عطاویچ (فردیس),https://2.fidilio.com/storage/Images/thumbs/47cf5da5-3068-49ff-a22e-4477013a48fc.jpg,[1],['فست فود'],35.7305222,50.98978,False,0.0,2.0,فردیس، بین فلکه اول و دوم، روبروی یانک سرمایه و بانک ملی,False,شهر جدید اندیشه,False,atawich_fardis,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,5828ba7b-1a6f-44ed-b7ec-4c993b06bb65,بلاچیتا,https://2.fidilio.com/storage/Images/thumbs/01234165-62a3-4897-811e-38e03e987239.jpg,[1],['فست فود'],35.8220024,50.99147,False,7.599999904632568,2.0,چهار راه طالقانی، بلوار طالقانی شمالی، خیابان مرجان، پلاک ۱۳۲,False,کرج,False,bellacitta,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,88e05afa-5204-4af1-9d18-27c10e7d4343,کاریز کوچیکه (فردیس),https://2.fidilio.com/storage/Images/thumbs/0b464389-ed82-4b9d-a35e-90bfe714a360.jpg,[1],['فست فود'],35.7265663,50.98909,False,5.199999809265137,2.0,فردیس، مابین فلکه دوم و کانال خیابان علیپور، روبروی درمانگاه به آفرین، پلاک 40,False,شهر جدید اندیشه,False,karzkochike_fardis,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,6ce80cbe-c309-48cc-b145-531a36398b46,باباعلی (عظیمیه),https://2.fidilio.com/storage/Images/thumbs/6110d379-60f5-4c3e-87c7-6a77b3bd5ace.jpg,[1],['ایرانی'],35.83122,51.021183,False,0.0,2.0,عظیمیه،.پایینتر از میدان اسبی، خیابان پاسداران شرقی,False,کرج,False,babaali_karaj,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,a85a6d21-2c2a-438c-9fae-a58511b7c04c,دارچین,https://2.fidilio.com/storage/images/Thumbs/4509d64e-ca12-44a4-89b5-cc4384e75888.jpg,[2],['کافه'],35.8243141,50.98787,False,6.800000190734863,2.0,جهانشهر،میدان هلال احمر،خیابان هلال احمر،نبش کوچه سنبل,False,کرج,False,darchin_cafe,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,748a8813-bc8d-4493-b255-831df6407bd1,دیوان (کرج),https://2.fidilio.com/storage/Images/thumbs/7e431976-4486-47b5-ae87-304c974cfe18.jpg,[1],['ایرانی'],35.8256645,50.99048,False,0.0,2.0,جهانشهر ، بلوار ماهان ، بعد از كوچه افشين ,False,کرج,False,divan_karaj,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,61fb081b-209e-42a4-a785-2c0cb709d9b4,بخارا (کرج),https://2.fidilio.com/storage/Images/thumbs/d445e4fd-c025-4e31-a8ca-fcf1283f102d.jpg,[2],['کافه'],35.82492,50.98788,False,6.199999809265137,2.0,خیابان هلال احمر، نبش فتوح,False,کرج,False,bokhara_karaj,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,ce2c0df1-aac9-4e43-b7cd-672a310e1882,فست فود توشه,https://2.fidilio.com/storage/images/Thumbs/d02d1210-c8bd-413f-ae9e-631c505d2666.jpg,[1],['فست فود'],35.82603,50.99035,False,8.100000381469727,2.0,کرج، جهانشهر، بلوارماهان، روبه روی چرم نوین,False,کرج,False,toosheh,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,e0a0efdd-1626-484e-98f9-566ac0a56132,بیزانس,https://2.fidilio.com/storage/images/thumbs/e0a0efdd-1626-484e-98f9-566ac0a56132_0.jpg,[1],['ایتالیایی'],35.8326149,51.01754,False,4.8,2.0,عظیمیه ، 45 متری کاج ، جنب چهارراه نیک نژادی,False,کرج,False,bizanskaraj,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,e10e15cd-baf8-4ad5-b85d-601439ca74ce,سیب 360 (جهانشهر),https://2.fidilio.com/storage/Images/thumbs/e2cb3877-220e-493b-b948-abbdd9a2adc0.jpg,[1],"['فست فود', 'پیتزایی']",35.82653,50.99014,False,8.199999809265137,2.0,جهانشهر،بلوار ماهان،پلاک ٦٥,False,کرج,False,sib360_jahanshahr,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,69f6f9f0-9725-4520-9923-8e92d40bb340,چیلیزلند,https://2.fidilio.com/storage/images/thumbs/69f6f9f0-9725-4520-9923-8e92d40bb340_0.jpg,[1],"['فست فود', 'ایتالیایی']",35.832,51.0100479,False,6.4,3.0,پایین تر از میدان مهران،خیابان ندا جنوبی،نبش پاسداران غربی,False,کرج,False,chilizland,False,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2d1ff408-b4fe-4877-978d-1b56fb06b550,تاکو برگر (عظیمیه),https://2.fidilio.com/storage/Images/thumbs/86844b85-6477-4fc1-a410-9bf6aaf7e0cb.jpg,[1],['فست فود'],35.8326378,51.0147476,False,0.0,2.0,"عظیمیه، خیابان نیک نژادی جنوبی، پایین تراز میدون پرستو، ساختمان یاقوت 
",False,کرج,False,tacco_azimieh,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,c4dc6c3b-1a94-4ff7-b952-4031ab5259bd,نامبروان ,https://2.fidilio.com/storage/images/thumbs/c4dc6c3b-1a94-4ff7-b952-4031ab5259bd_0.jpg,[1],['ایتالیایی'],35.826313,50.98763,False,8.899999618530273,2.0,جهانشهر، خيابان هلال احمر، نبش كوچه شهداد,False,کرج,False,numberone,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3f985738-fbca-4eae-a08d-4a359d2e41d5,باقلوای ترکی علی کیپا (جهانشهر),https://2.fidilio.com/storage/Images/thumbs/07f04326-4e21-486b-b29d-904563c790bf.jpg,[4],['شیرینی فروشی'],35.8252068,50.984272,False,6.0,2.0,جهانشهر خیابان استانداری نبش کوچه رازقی,False,کرج,False,alikipaa_jahanshahr,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,24a98dba-5236-405c-9612-e8ae9749fa72,فانوس (کرج),https://2.fidilio.com/storage/Images/thumbs/94bc2dc2-2a44-4325-8d0b-d1a0059e9fcd.jpg,[2],['کافه'],35.82809,50.98991,False,0.0,2.0,جهانشهر، نبش میدان مدنی، نبش خیابان مهران ,False,کرج,False,fanoos_karaj,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,6604c4a9-58f2-4eec-9663-11f9e69c23d2,لیمو (کرج),https://2.fidilio.com/storage/Images/thumbs/c9bab6b4-d78d-4aaf-afc5-f0e2e793cfb1.jpg,[1],['فست فود'],35.8275375,50.98859,False,0.0,2.0,جهانشهر، میدان مدنی,False,کرج,False,limoo_karaj,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,f4e770c8-d944-4a16-94e6-705214fce84e,آن لو (جهانشهر),https://2.fidilio.com/storage/Images/thumbs/5582ffd4-414f-47a2-b42b-25c3c1386b55.jpg,[2],['کافه'],35.8276062,50.98805,False,0.0,2.0,جهانشهر، میدان مدنی، ابتدای خیابان هلال احمر  ,False,کرج,False,anloo_karaj,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,282be4aa-b4be-4e4c-b64d-17ad6a02d779,دکتر پیتزا (کرج),https://2.fidilio.com/storage/Images/thumbs/7c334a78-bb84-4ebe-8910-cc4830a7f9c8.jpg,[1],['فست فود'],35.82492,50.9823647,False,0.0,2.0,"فردیس ، فلکه اول ، طبقه همکف برج نگین البرز
",False,کرج,False,dr_pizaa_karaj,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,a8c50c53-1540-40da-87dc-6209818dee76,طهرون (کرج),https://2.fidilio.com/storage/Images/thumbs/a0234ec0-fe9e-4dcd-b2f4-076ecb40f8b3.jpg,[2],['کافه'],35.8265381,50.98486,False,0.0,2.0,"جهانشهر، پاساژ آراکس
",False,کرج,False,tehroon_karj,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,bae17c2d-4a0a-4da2-9301-63ac556001a0,سبحان (کرج),https://2.fidilio.com/storage/Images/thumbs/63830118-9f0c-46e5-b1d3-7faacebe3a6c.jpg,[1],['کبابی'],35.82821,50.9885979,False,0.0,2.0,جهانشهر، میدان مدنی,False,کرج,False,sobhan_karaj,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,a0fefdfa-d5fa-487e-9246-a502a0fcc46d,بازیلیکو,https://2.fidilio.com/storage/Images/thumbs/c41b7ee3-4bc6-48b7-9600-d5480d2bfe35.jpg,[1],['ایتالیایی'],35.8319855,50.9994621,False,8.100000381469727,2.0,آزادگان، به سمت میدان طالقانی، کوچه اول(حسینی),False,کرج,False,basilico_karaj,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,b1205eff-adf2-424f-ad02-cfdc6bd3741b,مراکشی زین,https://2.fidilio.com/storage/images/Thumbs/b822fbef-3b92-4050-b853-657f89d2eef5.jpg,[1],['فرنگی'],35.8351,51.0197,False,8.199999809265137,2.0,کرج،عظیمیه،میدان اسبی,False,کرج,False,marakeshizin,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,a989dc65-0f3e-4f10-9ea4-1a96e8099e6c,دونر درنا (کرج),https://2.fidilio.com/storage/Images/thumbs/6659f804-eaf6-42dd-91e1-773e621a0f88.jpg,[1],['فست فود'],35.835144,51.0220566,False,7.599999904632568,2.0, کرج.میدان عظیمیه.اسبی بلوار اقاقیا,False,کرج,False,donardorna,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0d283d59-7ef0-42d6-b0cf-4a3db6fcfc6a,ژوزک (فودکورت برج میلاد کرج),https://2.fidilio.com/storage/Images/thumbs/bc47fc78-92e5-41d7-b128-d668150c3ab8.jpg,"[1, 2]",['کافه'],35.8322334,50.9996147,False,5.199999809265137,2.0,عظیمیه، بلوار طالقانی شمالی، بعد از پل آزادگان، نبش خیابان حسینی، برج میلاد، طبقه 2,False,کرج,False,zhozak_azimiyeh,False,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,a9add96e-207a-410f-9867-aa10a83928bf,مینی میل (فودکورت برج میلاد کرج),https://2.fidilio.com/storage/Images/thumbs/87afa7f1-c270-45c1-8a23-0ce75bb2aa6a.jpg,[1],['فست فود'],35.8322334,50.9996147,False,0.0,2.0,عظیمیه، بلوار طالقانی شمالی، بعد از پل آزادگان، نبش خیابان حسینی، برج میلاد، طبقه 2,False,کرج,False,minimeal_karaj,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,201239ac-6756-4060-94f3-57cde55439e0,شاندیز(عظیمیه),https://2.fidilio.com/storage/Images/thumbs/61e4ebb6-c6f5-4c85-8788-a46dde772ff5.jpg,[1],['ایرانی'],35.8322525,50.99957,False,6.099999904632568,2.0,عظیمیه،میدان آزادگان،خیابان حسینی،رو به روى برج میلاد,False,کرج,False,shandiz_karaj,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0493eedb-f696-4c0d-bbac-27554b35a82a,رزماری (عظیمیه),https://2.fidilio.com/storage/Images/thumbs/e15e7021-8bbf-409e-9145-b29c8415d32c.jpg,[1],"['فست فود', 'ایرانی']",35.83522,51.0213547,False,0.0,2.0,عـظیمیه ،بلوار اقاقیا ،نبش خیابان فردوس شمالی,False,کرج,False,rosemari_azimiyeh,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,114a7fae-26ef-482f-b39c-6761b43944b3,درشکه طلایی,https://2.fidilio.com/storage/Images/thumbs/da7e97db-197e-4e03-a2ce-507e68cbe057.jpg,[1],['فست فود'],35.83514,51.0178947,False,6.900000095367432,2.0, کرج،عظیمیه،روبه رویه پارک ایران زمین,False,کرج,False,doroshkehtalaei,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,f18658ac-06c8-4065-8cb9-9857b67ef065,سیب 360 (عظیمیه),https://2.fidilio.com/storage/Images/thumbs/c1e9ef64-00c5-4164-85fd-1980c3e592db.jpg,[1],"['فست فود', 'پیتزایی']",35.8352547,51.0206642,False,8.100000381469727,2.0,عظیمیه، میدان اسبی، ابتدای بلوار اقاقیا، پلاک 131,False,کرج,False,sib360_azimiyeh,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3d300ec7-8bf0-4f57-b9b4-15b2cbd08624,خانه برگر,https://2.fidilio.com/storage/images/thumbs/3d300ec7-8bf0-4f57-b9b4-15b2cbd08624_0.jpg,[1],['فست فود'],35.83522,51.02065,False,7.3,2.0,عظیمیه، میدان اسبی، ابتدای بلوار اقاقیا,False,کرج,False,khanebergerk,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,98c17ed4-4a77-4bc8-bcff-5381505fca6a,دیزل برگر,https://2.fidilio.com/storage/images/thumbs/98c17ed4-4a77-4bc8-bcff-5381505fca6a_0.jpg,[1],['برگر'],35.83497,51.0136833,False,8.399999618530273,2.0,عظیمیه ، بین میدان اسبی و میدان مهران,False,کرج,False,dizelburger-karaj,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,cf432e79-7ebf-48bc-a2fc-89165bdebe6c,آنیل,https://2.fidilio.com/storage/images/thumbs/cf432e79-7ebf-48bc-a2fc-89165bdebe6c_0.jpg,[1],"['فرنگی', 'ایرانی']",35.83528,51.01668,False,7.300000190734863,2.0,عظیمیه ، ما بین میدان اسبی و مهران ، جنب فروشگاه رفاه ، مجتمع سلام ، طبقه اول,False,کرج,False,anil-karaj,False,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1c7a4f21-0079-4caa-b694-4895a45f4760,کومو (عظیمیه),https://2.fidilio.com/storage/Images/thumbs/abd488de-a34a-4b33-ba5c-8299b3aa24d8.jpg,[1],['ایتالیایی'],35.8354,51.0172043,False,3.799999952316284,2.0,عظیمیه، بلوار شریعتی، نبش خیابان راوش,False,کرج,False,como_karaj,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,f977527b-59d4-45b2-92b3-4109e0f9fd9b,مهراد,https://2.fidilio.com/storage/Images/thumbs/97342507-1307-4c4e-a7bb-0d1f64bfa303.jpg,"[1, 2]","['فرنگی', 'ایرانی', 'ایتالیایی', 'کافه']",35.835228,51.0136642,False,0.0,2.0,"عظیمیه، بلوار شریعتی، طبقه چهارم
",False,کرج,False,mehradhal_karaj,False,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,e0b12f5b-6aba-421e-962a-58f54b8bf665,کارنو,https://2.fidilio.com/storage/images/thumbs/e0b12f5b-6aba-421e-962a-58f54b8bf665_0.jpg,[1],['فست فود'],35.83553,51.0152321,False,7.699999809265137,2.0,عظیمیه،میدان اسبی به سمت میدان مهران،قبل از پمپ بنزین مقابل آتش نشانی,False,کرج,False,kaarno,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,08445790-7110-43ac-b601-395cccfabb99,سرآشپز,https://2.fidilio.com/storage/images/thumbs/08445790-7110-43ac-b601-395cccfabb99_0.jpg,[1],['ایرانی'],35.8212662,50.9736443,False,8.5,2.0,کرج ، بلوار جمهوری جنوبی ، بین میدان سپاه و میدان والفجر,False,کرج,False,sarashpazk,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
